"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-11-06"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 청주시 상당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"2395","충청북도 청주시 상당구 북문로3가","123","0123","0000","청주행정타운코아루휴티스","전세","84.6871","202505","24","27,300","0","42","2020","중앙로 80","202506~202706","갱신","사용","26,000","0","아파트"
"2396","충청북도 청주시 상당구 방서동","655","0655","0000","청주하트리움리버파크","전세","84.8401","202505","24","33,500","0","5","2019","2순환로 2031","202508~202808","신규","-","","","아파트"
"2397","충청북도 청주시 상당구 용암동","2083","2083","0000","삼일무지개","월세","59.9400","202505","24","11,400","10","1","1994","무농정로 103","202507~202707","신규","-","","","아파트"
"2398","충청북도 청주시 상당구 용암동","3147","3147","0000","시티프라디움2단지","전세","84.9826","202505","24","32,550","0","19","2020","중고개로142번길 17","202508~202708","갱신","사용","31,000","0","아파트"
"2399","충청북도 청주시 상당구 용암동","3147","3147","0000","시티프라디움2단지","전세","84.9826","202505","24","32,550","0","19","2020","중고개로142번길 17","202508~202708","신규","-","","","아파트"
"2400","충청북도 청주시 상당구 용암동","3146","3146","0000","시티프라디움1단지","전세","84.9501","202505","24","39,000","0","4","2020","중고개로142번길 31","202506~202706","신규","-","","","아파트"
"2401","충청북도 청주시 상당구 용암동","3163","3163","0000","청주동남파라곤아파트","전세","77.8325","202505","24","35,000","0","19","2022","중고개로 56","202508~202708","신규","-","","","아파트"
"2402","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","24","23,640","11","9","2020","호미로 2","202506~202710","갱신","사용","23,140","11","아파트"
"2403","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","75.4273","202505","24","20,350","9","1","2020","호미로 2","202506~202710","갱신","사용","19,950","9","아파트"
"2404","충청북도 청주시 상당구 용암동","2083","2083","0000","삼일무지개","전세","59.9400","202505","24","11,025","0","2","1994","무농정로 103","202506~202706","갱신","-","10,500","0","아파트"
"2405","충청북도 청주시 상당구 용암동","2083","2083","0000","삼일무지개","월세","59.9400","202505","24","11,400","10","1","1994","무농정로 103","202507~202707","신규","-","","","아파트"
"2406","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","84.9190","202505","24","23,130","12","9","2020","호미로 14","202506~202710","갱신","사용","22,630","12","아파트"
"2407","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","전세","84.9481","202505","24","40,000","0","7","2023","동남로 2","202507~202707","신규","-","","","아파트"
"2408","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","월세","69.8386","202505","24","2,000","120","11","2020","동남로 15","202507~202707","신규","-","","","아파트"
"2409","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","전세","84.9481","202505","24","41,000","0","16","2023","동남로 2","202508~202708","신규","-","","","아파트"
"2410","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","전세","84.9935","202505","24","29,400","0","29","2018","단재로 312","202505~202705","갱신","사용","28,000","0","아파트"
"2411","충청북도 청주시 상당구 방서동","655","0655","0000","청주하트리움리버파크","전세","84.8401","202505","24","34,000","0","5","2019","2순환로 2031","202508~202808","신규","-","","","아파트"
"2412","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","75.4273","202505","23","20,980","9","7","2020","호미로 14","202506~202710","갱신","사용","20,580","9","아파트"
"2413","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","84.9190","202505","23","22,910","11","5","2020","호미로 14","202506~202710","갱신","사용","22,410","11","아파트"
"2414","충청북도 청주시 상당구 영운동","33-1","0033","0001","한진신세대","월세","43.2400","202505","23","500","35","14","1997","영운천로119번길 7","202505~202605","신규","-","","","아파트"
"2415","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","전세","84.9481","202505","23","35,000","0","5","2023","동남로 2","202508~202708","갱신","-","28,000","0","아파트"
"2416","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","23","23,020","11","1","2020","호미로 2","202506~202710","갱신","사용","22,520","11","아파트"
"2417","충청북도 청주시 상당구 금천동","477","0477","0000","금천센트럴파크스타힐스","전세","84.6785","202505","23","31,000","0","18","2020","쇠내로 48","202508~202708","신규","-","","","아파트"
"2418","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","75.4273","202505","23","20,980","9","14","2020","호미로 14","202506~202710","갱신","사용","20,580","9","아파트"
"2419","충청북도 청주시 상당구 금천동","70-1","0070","0001","양지","전세","49.8600","202505","23","4,000","0","5","1990","꽃산동로 13-1","202506~202706","신규","-","","","아파트"
"2420","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","37.4900","202505","23","4,223","9","21","2022","호미로 60","202504~202705","갱신","-","2,123","21","아파트"
"2421","충청북도 청주시 상당구 용암동","3164","3164","0000","청주동남파밀리에NHF4단지","월세","59.6300","202505","23","9,750","17","10","2021","동남로 187","202504~202705","갱신","-","4,750","42","아파트"
"2422","충청북도 청주시 상당구 용암동","3145","3145","0000","청주동남1단지","월세","37.7800","202505","23","3,818","8","8","2020","호미로 137","202505~202706","갱신","-","1,918","19","아파트"
"2423","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.5100","202505","23","3,458","7","15","2020","월운로 146","202505~202706","갱신","-","2,258","14","아파트"
"2424","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","월세","59.9187","202505","23","2,000","70","10","2003","중흥로 148","202507~202707","신규","-","","","아파트"
"2425","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","23","23,640","11","20","2020","호미로 2","202506~202710","갱신","사용","23,140","11","아파트"
"2426","충청북도 청주시 상당구 용암동","3164","3164","0000","청주동남파밀리에NHF4단지","월세","59.6300","202505","23","9,750","17","10","2021","동남로 187","202505~202705","갱신","-","4,750","42","아파트"
"2427","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","23","23,640","11","6","2020","호미로 2","202506~202710","갱신","사용","23,140","11","아파트"
"2428","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","23","23,640","11","18","2020","호미로 2","202506~202710","갱신","사용","23,140","11","아파트"
"2429","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","84.9190","202505","23","23,130","12","6","2020","호미로 14","202506~202710","갱신","사용","22,630","12","아파트"
"2430","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","전세","84.9970","202505","22","28,000","0","3","2018","단재로 312","202505~202705","갱신","-","24,000","0","아파트"
"2431","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","36.5300","202505","22","540","21","6","2020","월운로 146","202505~202706","갱신","-","2,540","15","아파트"
"2432","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","22","23,130","12","3","2020","호미로 2","202506~202710","갱신","사용","22,630","12","아파트"
"2433","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","84.9190","202505","22","22,510","12","1","2020","호미로 14","202506~202710","갱신","사용","22,010","12","아파트"
"2434","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","84.9190","202505","22","22,510","12","1","2020","호미로 14","202506~202710","갱신","사용","22,010","12","아파트"
"2435","충청북도 청주시 상당구 탑동","261","0261","0000","대창목화하이츠","월세","27.0000","202505","22","551","5","2","1997","탑동로53번길 19","202504~202703","신규","-","","","아파트"
"2436","충청북도 청주시 상당구 탑동","344","0344","0000","탑클래스아파트","전세","84.9000","202505","22","26,000","0","6","2014","산성로 55","202506~202710","신규","-","","","아파트"
"2437","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","22","22,830","12","2","2020","호미로 2","202506~202710","갱신","사용","22,330","12","아파트"
"2438","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","75.4273","202505","22","20,980","9","13","2020","호미로 2","202506~202710","갱신","사용","20,580","9","아파트"
"2439","충청북도 청주시 상당구 용암동","2953","2953","0000","용암서희스타힐스","전세","59.9924","202505","22","20,000","0","12","2018","단재로196번길 9","202508~202708","신규","-","","","아파트"
"2440","충청북도 청주시 상당구 용암동","2085","2085","0000","덕성그린타운","전세","49.9750","202505","22","8,500","0","2","1995","용암로 3","202507~202707","신규","-","","","아파트"
"2441","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.6200","202505","22","3,458","7","23","2020","월운로 146","202505~202706","갱신","-","2,258","14","아파트"
"2442","충청북도 청주시 상당구 금천동","50-3","0050","0003","경희","전세","59.9000","202505","22","9,000","0","15","1997","꽃산동로 4-11","202507~202707","신규","-","","","아파트"
"2443","충청북도 청주시 상당구 용담동","425","0425","0000","가좌마을부영","월세","59.9870","202505","21","1,000","60","14","2003","호미로 329","202505~202605","신규","-","","","아파트"
"2444","충청북도 청주시 상당구 북문로3가","123","0123","0000","청주행정타운코아루휴티스","전세","84.6871","202505","21","28,000","0","33","2020","중앙로 80","202505~202705","갱신","-","28,000","0","아파트"
"2445","충청북도 청주시 상당구 영운동","73-5","0073","0005","태암수정","월세","42.2400","202505","21","500","40","6","1995","영운천로51번길 26","202506~202706","신규","-","","","아파트"
"2446","충청북도 청주시 상당구 용암동","3145","3145","0000","청주동남1단지","월세","46.9700","202505","21","3,075","25","18","2020","호미로 137","202505~202706","신규","-","","","아파트"
"2447","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","전세","84.9970","202505","21","35,000","0","11","2018","단재로 312","202507~202707","신규","-","","","아파트"
"2448","충청북도 청주시 상당구 용담동","425","0425","0000","가좌마을부영","월세","59.9870","202505","21","2,000","63","12","2003","호미로 329","202505~202705","신규","-","","","아파트"
"2449","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","84.9190","202505","21","23,130","12","3","2020","호미로 14","202506~202710","갱신","사용","22,630","12","아파트"
"2450","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.5100","202505","20","2,258","14","3","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2451","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","20","23,130","12","10","2020","호미로 2","202506~202710","갱신","사용","22,630","12","아파트"
"2452","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","20","23,130","12","12","2020","호미로 2","202506~202710","갱신","사용","22,630","12","아파트"
"2453","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.6200","202505","20","2,133","13","9","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2454","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.5100","202505","20","2,258","14","12","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2455","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","20","23,130","12","18","2020","호미로 2","202506~202710","갱신","사용","22,630","12","아파트"
"2456","충청북도 청주시 상당구 용암동","2076","2076","0000","태산그린","월세","59.7600","202505","20","2,000","60","7","1995","원봉로 20","202507~202707","신규","-","","","아파트"
"2457","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","36.5300","202505","20","2,540","15","8","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2458","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","20","23,130","12","12","2020","호미로 2","202506~202710","갱신","사용","22,630","12","아파트"
"2459","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","36.5300","202505","20","3,048","18","1","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2460","충청북도 청주시 상당구 용담동","421","0421","0000","세영첼시빌","월세","84.9930","202505","20","22,500","11","1","2005","수영로 327","202507~202707","신규","-","","","아파트"
"2461","충청북도 청주시 상당구 용암동","2083","2083","0000","삼일무지개","월세","59.9400","202505","20","1,000","45","1","1994","무농정로 103","202505~202605","신규","-","","","아파트"
"2462","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","84.9190","202505","20","23,130","12","8","2020","호미로 14","202506~202710","갱신","사용","22,630","12","아파트"
"2463","충청북도 청주시 상당구 북문로2가","78-10","0078","0010","아트에비뉴198","월세","20.7250","202505","19","300","35","5","2016","중앙로 9-1","202506~202606","신규","-","","","아파트"
"2464","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","19","22,830","12","2","2020","호미로 2","202506~202710","갱신","사용","22,330","12","아파트"
"2465","충청북도 청주시 상당구 용암동","2085","2085","0000","덕성그린타운","전세","59.7600","202505","19","12,000","0","13","1995","용암로 3","202505~202705","갱신","-","12,000","0","아파트"
"2466","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","75.4273","202505","19","20,980","9","19","2020","호미로 2","-","-","-","","","아파트"
"2467","충청북도 청주시 상당구 용암동","3145","3145","0000","청주동남1단지","월세","46.8300","202505","19","3,075","25","11","2020","호미로 137","202505~202706","신규","-","","","아파트"
"2468","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.6200","202505","19","2,258","14","23","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2469","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.5100","202505","19","2,258","14","15","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2470","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.6200","202505","19","2,258","14","21","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2471","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.6200","202505","19","2,258","14","19","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2472","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.6200","202505","19","2,258","14","17","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2473","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.5100","202505","19","2,258","14","12","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2474","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","36.5300","202505","19","2,540","15","6","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2475","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.6200","202505","19","3,458","7","23","2020","월운로 146","202505~202706","갱신","-","2,258","14","아파트"
"2476","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.6200","202505","19","2,258","14","21","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2477","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.6200","202505","19","2,258","14","19","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2478","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.5100","202505","19","2,258","14","13","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2479","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.6200","202505","19","2,258","14","22","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2480","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","36.5300","202505","19","3,217","19","16","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2481","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.6200","202505","19","2,258","14","23","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2482","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","26.5100","202505","19","2,258","14","8","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2483","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","36.5300","202505","19","2,879","17","13","2020","월운로 146","202505~202706","신규","-","","","아파트"
"2484","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","19","23,330","11","2","2020","호미로 2","202506~202710","갱신","사용","22,830","11","아파트"
"2485","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","19","23,130","12","4","2020","호미로 2","202506~202710","갱신","사용","22,630","12","아파트"
"2486","충청북도 청주시 상당구 탑동","344","0344","0000","탑클래스아파트","전세","39.9000","202505","19","11,000","0","16","2014","산성로 55","202507~202709","신규","-","","","아파트"
"2487","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","84.9190","202505","19","23,640","11","21","2020","호미로 14","202506~202710","갱신","사용","23,140","11","아파트"
"2488","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","전세","84.9190","202505","19","40,000","0","11","2020","호미로 14","202505~202705","신규","-","","","아파트"
"2489","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","75.4273","202505","19","20,980","9","10","2020","호미로 14","202506~202710","갱신","사용","20,580","9","아파트"
"2490","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","75.4273","202505","19","20,980","9","19","2020","호미로 14","202506~202710","갱신","사용","20,580","9","아파트"
"2491","충청북도 청주시 상당구 금천동","317","0317","0000","장자마을부영(9단지)","월세","48.3895","202505","19","2,000","45","5","2002","중고개로 286","202505~202605","신규","-","","","아파트"
"2492","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","84.9190","202505","18","23,130","12","22","2020","호미로 14","202310~202506","갱신","사용","22,630","12","아파트"
"2493","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","84.9190","202505","18","23,130","12","22","2020","호미로 14","202506~202710","갱신","사용","22,630","12","아파트"
"2494","충청북도 청주시 상당구 금천동","477","0477","0000","금천센트럴파크스타힐스","전세","67.7429","202505","18","23,100","0","6","2020","쇠내로 48","202506~202706","갱신","사용","22,000","0","아파트"
"2495","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","18","23,130","12","21","2020","호미로 2","202506~202710","갱신","사용","22,630","12","아파트"
"2496","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","18","23,130","12","7","2020","호미로 2","202506~202710","갱신","사용","22,630","12","아파트"
"2497","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","18","23,640","11","20","2020","호미로 2","202506~202710","갱신","사용","23,140","11","아파트"
"2498","충청북도 청주시 상당구 탑동","344","0344","0000","탑클래스아파트","전세","84.8400","202505","18","25,700","0","13","2014","산성로 55","202510~202710","갱신","사용","24,500","0","아파트"
"2499","충청북도 청주시 상당구 금천동","270","0270","0000","장자마을현대(2단지)","전세","74.9581","202505","18","15,000","0","4","2002","수영로 328","202505~202605","갱신","-","15,000","0","아파트"
"2500","충청북도 청주시 상당구 영운동","112-14","0112","0014","성화누리안2차","월세","84.9118","202505","18","1,500","105","5","2008","단재로115번길 46","202506~202706","신규","-","","","아파트"
"2501","충청북도 청주시 상당구 용정동","1116","1116","0000","청주용정한라비발디","전세","101.9600","202505","17","34,000","0","6","2013","용정로 25","202508~202708","신규","-","","","아파트"
"2502","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","17","23,130","12","4","2020","호미로 2","202506~202710","갱신","사용","22,630","12","아파트"
"2503","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","17","23,130","12","23","2020","호미로 2","202506~202710","갱신","사용","22,630","12","아파트"
"2504","충청북도 청주시 상당구 용암동","3163","3163","0000","청주동남파라곤아파트","전세","84.9455","202505","17","36,000","0","7","2022","중고개로 56","202507~202707","신규","-","","","아파트"
"2505","충청북도 청주시 상당구 북문로3가","123","0123","0000","청주행정타운코아루휴티스","전세","84.6871","202505","17","26,700","0","22","2020","중앙로 80","202507~202707","갱신","사용","25,500","0","아파트"
"2506","충청북도 청주시 상당구 북문로3가","123","0123","0000","청주행정타운코아루휴티스","월세","84.6871","202505","17","3,000","135","49","2020","중앙로 80","202507~202707","신규","-","","","아파트"
"2507","충청북도 청주시 상당구 방서동","655","0655","0000","청주하트리움리버파크","전세","84.8401","202505","17","33,000","0","16","2019","2순환로 2031","202506~202606","신규","-","","","아파트"
"2508","충청북도 청주시 상당구 금천동","477","0477","0000","금천센트럴파크스타힐스","전세","67.7429","202505","17","23,000","0","25","2020","쇠내로 48","202505~202705","갱신","-","21,500","0","아파트"
"2509","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","월세","48.3895","202505","17","9,900","5","1","2001","중고개로 288","202508~202707","신규","-","","","아파트"
"2510","충청북도 청주시 상당구 금천동","477","0477","0000","금천센트럴파크스타힐스","전세","67.7429","202505","17","23,000","0","25","2020","쇠내로 48","202505~202705","갱신","-","21,500","0","아파트"
"2511","충청북도 청주시 상당구 남문로1가","53","0053","0000","트레비앙","월세","31.8200","202505","17","300","40","5","2016","상당로29번길 20","202506~202606","신규","-","","","아파트"
"2512","충청북도 청주시 상당구 대성동","4","0004","0000","무지개","월세","59.6500","202505","17","1,000","45","2","1985","용담로 94","202505~202705","신규","-","","","아파트"
"2513","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","전세","59.9530","202505","17","25,200","0","3","2018","단재로 316","202505~202705","갱신","-","24,000","0","아파트"
"2514","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","84.9190","202505","17","23,640","11","16","2020","호미로 14","202506~202710","갱신","사용","23,140","11","아파트"
"2515","충청북도 청주시 상당구 용담동","423","0423","0000","부영E그린","전세","84.9916","202505","17","19,000","0","8","2003","호미로 317","202404~202604","신규","-","","","아파트"
"2516","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","전세","39.9890","202505","16","14,700","0","13","2022","용담로 50","202506~202706","신규","-","","","아파트"
"2517","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","84.9190","202505","16","23,640","11","22","2020","호미로 14","202506~202710","갱신","사용","23,140","11","아파트"
"2518","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","84.9190","202505","16","23,130","12","21","2020","호미로 14","202506~202710","갱신","사용","22,630","12","아파트"
"2519","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","75.4273","202505","16","20,980","9","5","2020","호미로 14","202506~202710","갱신","사용","20,580","9","아파트"
"2520","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","84.9190","202505","16","23,640","11","20","2020","호미로 14","202506~202710","갱신","사용","23,140","11","아파트"
"2521","충청북도 청주시 상당구 용담동","467","0467","0000","우미린에듀파크2단지","전세","84.9813","202505","16","26,250","0","7","2018","수영로 359","202505~202705","신규","-","","","아파트"
"2522","충청북도 청주시 상당구 금천동","124","0124","0000","효성","월세","84.9900","202505","16","2,000","62","7","1998","수영로 204","202504~202704","갱신","사용","2,000","62","아파트"
"2523","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","전세","129.8320","202505","16","45,000","0","10","2022","용담로 50","202506~202806","갱신","-","35,000","0","아파트"
"2524","충청북도 청주시 상당구 용암동","3146","3146","0000","시티프라디움1단지","전세","84.9954","202505","16","35,000","0","13","2020","중고개로142번길 31","202508~202708","신규","-","","","아파트"
"2525","충청북도 청주시 상당구 용암동","3164","3164","0000","청주동남파밀리에NHF4단지","월세","59.6300","202505","16","9,150","20","5","2021","동남로 187","202507~202706","갱신","-","9,011","19","아파트"
"2526","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","16","23,640","11","21","2020","호미로 2","202506~202710","갱신","사용","23,140","11","아파트"
"2527","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","75.4273","202505","16","21,440","8","13","2020","호미로 2","202506~202710","갱신","사용","21,040","8","아파트"
"2528","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","전세","84.9687","202505","15","35,000","0","1","2020","동남로 15","202505~202805","신규","-","","","아파트"
"2529","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","전세","111.9610","202505","15","44,000","0","7","2022","용담로 50","202505~202705","신규","-","","","아파트"
"2530","충청북도 청주시 상당구 영운동","41-3","0041","0003","삼진","월세","51.3800","202505","15","500","40","5","1992","영운천로69번길 56","202505~202705","신규","-","","","아파트"
"2531","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","15","23,130","12","14","2020","호미로 2","202506~202710","갱신","사용","22,630","12","아파트"
"2532","충청북도 청주시 상당구 금천동","317","0317","0000","장자마을부영(9단지)","전세","59.2962","202505","15","13,500","0","5","2002","중고개로 286","202506~202706","갱신","사용","13,500","0","아파트"
"2533","충청북도 청주시 상당구 운동동","3271","3271","0000","동남지구대성베르힐1차","월세","75.4273","202505","15","21,440","8","19","2020","호미로 14","202506~202710","갱신","사용","21,040","8","아파트"
"2534","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","14","23,640","11","16","2020","호미로 2","202506~202710","갱신","사용","23,140","11","아파트"
"2535","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","월세","84.9190","202505","14","20,980","9","16","2020","호미로 2","202506~202710","갱신","사용","20,580","9","아파트"
"2536","충청북도 청주시 상당구 용암동","2108","2108","0000","청주용암주공1단지아파트(해누리)","전세","49.8000","202505","14","8,300","0","12","1994","원봉로 52","202507~202707","신규","-","","","아파트"
"2537","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","전세","116.6434","202505","14","48,000","0","13","2019","중고개로 140","202506~202703","신규","-","","","아파트"
