"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-11-06"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 청주시 서원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1060","충청북도 청주시 서원구 수곡동","1057","1057","0000","더샵청주퍼스트파크","84.9616","202506","12","42,200","105","14","개인","개인","2021","수곡로 20","-","중개거래","충북 청주시 서원구","25.10.21"
"1061","충청북도 청주시 서원구 산남동","1102","1102","0000","계룡리슈빌","133.7416","202506","12","49,800","104","8","개인","개인","2007","산남로 23","-","중개거래","충북 청주시 서원구","25.07.04"
"1062","충청북도 청주시 서원구 수곡동","1057","1057","0000","더샵청주퍼스트파크","76.9836","202506","12","37,000","101","12","기타","개인","2021","수곡로 20","-","중개거래","충북 청주시 서원구","25.07.14"
"1063","충청북도 청주시 서원구 수곡동","777","0777","0000","한마음1","59.9400","202506","11","12,300","101","1","개인","개인","1995","수곡로 78","-","중개거래","충북 청주시 서원구","25.08.05"
"1064","충청북도 청주시 서원구 사창동","285-3","0285","0003","대원칸타빌","115.2141","202506","11","26,000","111","9","개인","개인","2008","예체로67번길 87","-","직거래","-","25.06.18"
"1065","충청북도 청주시 서원구 수곡동","777","0777","0000","한마음1","59.9400","202506","11","13,300","102","7","개인","개인","1995","수곡로 78","-","중개거래","충북 청주시 서원구","25.07.31"
"1066","충청북도 청주시 서원구 분평동","1386","1386","0000","분평주공7","84.9000","202506","11","21,300","712동","11","개인","개인","1997","분평로 18","-","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","25.06.25"
"1067","충청북도 청주시 서원구 분평동","320","0320","0000","우성1","84.9500","202506","11","17,700","102","9","개인","개인","1990","1순환로1013번길 10","-","중개거래","충북 청주시 서원구","25.08.14"
"1068","충청북도 청주시 서원구 개신동","590","0590","0000","그린빌","84.7500","202506","10","26,150","305동","8","개인","개인","2003","신율로 43","-","중개거래","충북 청주시 서원구","25.08.08"
"1069","충청북도 청주시 서원구 개신동","590","0590","0000","그린빌","75.9900","202506","10","23,000","302동","1","개인","개인","2003","신율로 43","-","중개거래","충북 청주시 서원구","25.08.08"
"1070","충청북도 청주시 서원구 산남동","1094","1094","0000","부영사랑으로","59.9364","202506","10","19,000","102","4","개인","개인","2007","원흥로 14","-","중개거래","충북 청주시 서원구","25.09.11"
"1071","충청북도 청주시 서원구 분평동","1249","1249","0000","현대대우8단지","84.9500","202506","10","27,000","801","19","개인","개인","1999","월평로 28","-","중개거래","충북 청주시 서원구","25.08.18"
"1072","충청북도 청주시 서원구 남이면 가마리","378","0378","0000","청주가마힐데스하임","84.9476","202506","10","32,500","102동","6","개인","개인","2016","2순환로 1717","-","중개거래","충북 청주시 서원구, 충북 청주시 청원구","25.08.20"
"1073","충청북도 청주시 서원구 분평동","1366","1366","0000","분평주공6","84.3400","202506","10","24,500","602","7","개인","개인","1999","1순환로1137번길 19","-","중개거래","충북 청주시 서원구","25.08.19"
"1074","충청북도 청주시 서원구 분평동","1200","1200","0000","분평주공3","59.7100","202506","10","11,700","308","2","개인","개인","1997","1순환로1137번길 130","-","직거래","-","25.06.11"
"1075","충청북도 청주시 서원구 산남동","1103","1103","0000","청주현진에버빌","84.9930","202506","10","30,500","106","8","개인","개인","2006","탑골로 6","-","중개거래","충북 청주시 서원구","25.08.01"
"1076","충청북도 청주시 서원구 분평동","1360","1360","0000","분평주공5단지아파트","59.7100","202506","10","12,400","506동","12","개인","개인","1998","분평로 88-1","-","중개거래","충북 청주시 서원구","25.06.19"
"1077","충청북도 청주시 서원구 사직동","934","0934","0000","푸르지오캐슬(501~508)","104.0400","202506","10","42,300","508","18","개인","개인","2010","예체로 30","-","중개거래","충북 청주시 서원구","25.08.07"
"1078","충청북도 청주시 서원구 사직동","928","0928","0000","푸르지오캐슬(301~302)","59.7400","202506","10","26,000","301","19","개인","개인","2010","창신로12번길 66","-","중개거래","충북 청주시 서원구","25.08.25"
"1079","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","59.9600","202506","10","29,000","-","23","개인","개인","2021","쌍샘로 22","-","중개거래","충북 청주시 서원구","-"
"1080","충청북도 청주시 서원구 산남동","1094","1094","0000","부영사랑으로","59.9364","202506","09","18,500","105","3","개인","개인","2007","원흥로 14","-","중개거래","충북 청주시 서원구","25.08.29"
"1081","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","84.8800","202506","09","36,500","113동","15","개인","법인","2021","쌍샘로 22","-","중개거래","충북 청주시 서원구","25.06.16"
"1082","충청북도 청주시 서원구 수곡동","1057","1057","0000","더샵청주퍼스트파크","76.9836","202506","09","37,500","101","16","개인","개인","2021","수곡로 20","-","중개거래","대전 서구, 충북 청주시 서원구","25.06.30"
"1083","충청북도 청주시 서원구 수곡동","1057","1057","0000","더샵청주퍼스트파크","63.9348","202506","09","34,150","104","19","개인","개인","2021","수곡로 20","-","중개거래","충북 청주시 서원구","25.09.30"
"1084","충청북도 청주시 서원구 수곡동","324","0324","0000","주공1","39.6900","202506","09","6,900","106동","5","법인","개인","1990","구룡산로 319","-","중개거래","충북 청주시 서원구","25.07.11"
"1085","충청북도 청주시 서원구 남이면 척북리","74-7","0074","0007","삼포","36.6200","202506","09","1,700","105","2","개인","개인","2000","저산척북로 636-10","-","중개거래","인천 남동구","25.06.18"
"1086","충청북도 청주시 서원구 사직동","937","0937","0000","푸르지오캐슬(401~413)","84.4000","202506","09","31,200","402","8","개인","개인","2010","창직로 50","-","중개거래","충북 청주시 서원구","25.08.22"
"1087","충청북도 청주시 서원구 사창동","180-1","0180","0001","청주센트럴리슈빌DS","27.2093","202506","09","12,000","-","17","개인","개인","2023","1순환로 627","-","중개거래","충북 청주시 흥덕구","25.08.04"
"1088","충청북도 청주시 서원구 사창동","136-1","0136","0001","청우","70.9800","202506","09","8,700","B","3","개인","개인","1979","사직대로89번길 25","-","중개거래","충북 청주시 서원구","25.07.11"
"1089","충청북도 청주시 서원구 수곡동","314","0314","0000","산남주공4단지아파트","41.3000","202506","09","7,300","403","5","개인","개인","1993","구룡산로 275-13","-","중개거래","충북 청주시 서원구","25.07.07"
"1090","충청북도 청주시 서원구 분평동","1249","1249","0000","현대대우8단지","134.6400","202506","09","31,000","806","2","개인","개인","1999","월평로 28","-","중개거래","충북 청주시 서원구","25.06.27"
"1091","충청북도 청주시 서원구 분평동","275-1","0275","0001","대승스카이빌","34.8899","202506","09","6,500","101동","10","개인","개인","2001","안뜸로12번길 13","-","중개거래","충북 청주시 서원구","25.06.16"
"1092","충청북도 청주시 서원구 성화동","1034","1034","0000","청주성화2다안채6단지","84.9600","202506","08","30,200","605동","7","개인","개인","2013","구룡산로52번길 51","-","중개거래","충북 청주시 서원구","25.08.18"
"1093","충청북도 청주시 서원구 사창동","136-1","0136","0001","청우","70.9800","202506","08","9,750","B","1","개인","개인","1979","사직대로89번길 25","-","중개거래","충북 청주시 서원구","25.08.14"
"1094","충청북도 청주시 서원구 사창동","136-1","0136","0001","청우","70.9800","202506","08","9,750","-","1","개인","개인","1979","사직대로89번길 25","20250709","중개거래","충북 청주시 서원구","-"
"1095","충청북도 청주시 서원구 모충동","552","0552","0000","동일센타시아","69.7627","202506","07","22,800","101동","9","개인","개인","2016","매봉로 190","-","중개거래","충북 청주시 서원구","25.07.28"
"1096","충청북도 청주시 서원구 분평동","1255","1255","0000","주은프레지던트","84.8220","202506","07","26,800","911","15","개인","개인","2001","1순환로1137번길 79","-","중개거래","충북 청주시 서원구","25.07.28"
"1097","충청북도 청주시 서원구 분평동","1255","1255","0000","주은프레지던트","84.8220","202506","07","25,300","911","9","개인","개인","2001","1순환로1137번길 79","-","중개거래","충북 청주시 서원구","25.07.02"
"1098","충청북도 청주시 서원구 분평동","1249","1249","0000","현대대우8단지","84.9500","202506","07","27,600","810","10","개인","개인","1999","월평로 28","-","중개거래","충북 청주시 서원구","25.10.20"
"1099","충청북도 청주시 서원구 개신동","635","0635","0000","주공뜨란채","59.4200","202506","07","16,100","206","2","개인","개인","2000","경신로 68","-","중개거래","충북 청주시 서원구","25.07.25"
"1100","충청북도 청주시 서원구 개신동","634","0634","0000","청주개신푸르지오","84.7750","202506","07","29,500","409","10","개인","개인","2004","신율로 13","-","중개거래","충북 청주시 서원구","25.06.17"
"1101","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","59.9600","202506","07","29,300","107동","14","개인","개인","2021","쌍샘로 22","-","중개거래","충북 청주시 서원구, 충북 청주시 청원구","25.06.13"
"1102","충청북도 청주시 서원구 남이면 척북리","74-7","0074","0007","삼포","36.6200","202506","06","2,300","105","7","개인","개인","2000","저산척북로 636-10","-","중개거래","충북 청주시 서원구","25.06.10"
"1103","충청북도 청주시 서원구 산남동","679","0679","0000","대우푸르지오","84.9550","202506","06","30,000","103","10","개인","개인","2007","두꺼비로 53","-","중개거래","충북 청주시 서원구","25.08.06"
"1104","충청북도 청주시 서원구 사직동","931","0931","0000","푸르지오캐슬(101~117)","104.0400","202506","06","36,400","108","12","개인","개인","2010","예체로 68","-","중개거래","충북 청주시 서원구","25.10.30"
"1105","충청북도 청주시 서원구 산남동","679","0679","0000","대우푸르지오","84.9550","202506","06","31,500","105","11","개인","개인","2007","두꺼비로 53","-","중개거래","충북 청주시 서원구","25.10.17"
"1106","충청북도 청주시 서원구 분평동","1261","1261","0000","분평주공4","59.9900","202506","06","16,000","402동","18","개인","개인","1999","1순환로1137번길 80","-","중개거래","충북 청주시 서원구","25.07.21"
"1107","충청북도 청주시 서원구 산남동","1094","1094","0000","부영사랑으로","59.9364","202506","06","19,400","101","10","개인","개인","2007","원흥로 14","-","중개거래","충북 청주시 상당구, 충북 청주시 서원구","25.07.14"
"1108","충청북도 청주시 서원구 사창동","304-1","0304","0001","두진하트리움에덴","49.2725","202506","06","12,200","두진 하트리움 에덴","12","개인","개인","2014","사직대로 160","-","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","25.06.09"
"1109","충청북도 청주시 서원구 개신동","634","0634","0000","청주개신푸르지오","100.4484","202506","06","34,000","406","6","개인","개인","2004","신율로 13","-","중개거래","충북 청주시 서원구","25.07.25"
"1110","충청북도 청주시 서원구 개신동","634","0634","0000","청주개신푸르지오","84.7750","202506","06","29,400","408","8","개인","개인","2004","신율로 13","-","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","25.07.25"
"1111","충청북도 청주시 서원구 남이면 가마리","378","0378","0000","청주가마힐데스하임","84.9476","202506","06","33,000","103동","20","개인","개인","2016","2순환로 1717","-","중개거래","충북 청주시 서원구","25.06.26"
"1112","충청북도 청주시 서원구 남이면 척북리","74-7","0074","0007","삼포","30.3200","202506","06","1,700","105","4","개인","개인","2000","저산척북로 636-10","-","중개거래","충북 청주시 흥덕구","25.07.04"
"1113","충청북도 청주시 서원구 남이면 척북리","74-7","0074","0007","삼포","36.6200","202506","05","2,000","106","11","개인","개인","2000","저산척북로 636-10","-","직거래","-","25.06.09"
"1114","충청북도 청주시 서원구 개신동","635","0635","0000","주공뜨란채","59.4200","202506","05","17,600","206","5","개인","개인","2000","경신로 68","-","중개거래","충북 청주시 서원구","25.07.08"
"1115","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","84.8800","202506","05","36,500","115동","26","개인","개인","2021","쌍샘로 22","-","중개거래","충북 청주시 서원구","25.06.10"
"1116","충청북도 청주시 서원구 분평동","1200","1200","0000","분평주공3","59.7100","202506","05","10,500","309","1","개인","개인","1997","1순환로1137번길 130","-","중개거래","충북 청주시 서원구","25.10.20"
"1117","충청북도 청주시 서원구 개신동","506","0506","0000","청주","38.5200","202506","05","7,400","103","2","개인","개인","1990","신율로 71","-","중개거래","충북 청주시 흥덕구","25.06.13"
"1118","충청북도 청주시 서원구 수곡동","1002","1002","0000","두진백로","59.7600","202506","05","13,500","104동","4","개인","개인","1995","수곡로 36","-","중개거래","충북 청주시 서원구","25.09.03"
"1119","충청북도 청주시 서원구 사직동","937","0937","0000","푸르지오캐슬(401~413)","84.4000","202506","04","30,500","-","6","개인","개인","2010","창직로 50","-","중개거래","충북 청주시 서원구","-"
"1120","충청북도 청주시 서원구 분평동","275-1","0275","0001","대승스카이빌","34.8899","202506","04","7,150","101동","11","개인","개인","2001","안뜸로12번길 13","-","중개거래","충북 청주시 서원구","25.06.13"
"1121","충청북도 청주시 서원구 산남동","1102","1102","0000","계룡리슈빌","106.0239","202506","04","42,000","102","11","개인","개인","2007","산남로 23","-","중개거래","충북 청주시 서원구","25.07.21"
"1122","충청북도 청주시 서원구 분평동","1261","1261","0000","주공4단지2차","49.7700","202506","04","12,000","412동","8","개인","개인","1998","1순환로1137번길 80","-","직거래","-","25.06.13"
"1123","충청북도 청주시 서원구 개신동","447-36","0447","0036","한사랑","26.0000","202506","04","3,300","-","5","개인","개인","1995","모충로12번길 9-13","-","중개거래","충북 청주시 서원구","25.06.09"
"1124","충청북도 청주시 서원구 산남동","1094","1094","0000","부영사랑으로","59.9364","202506","04","20,500","106","8","개인","개인","2007","원흥로 14","-","중개거래","충북 청주시 서원구","25.09.05"
"1125","충청북도 청주시 서원구 분평동","1366","1366","0000","분평주공6","84.3400","202506","04","23,000","603","12","개인","개인","1999","1순환로1137번길 19","-","중개거래","충북 청주시 서원구","25.06.27"
"1126","충청북도 청주시 서원구 모충동","473","0473","0000","두산한솔","60.0000","202506","04","14,200","104","6","개인","개인","1994","모충로124번길 53","-","중개거래","충북 청주시 서원구","25.10.23"
"1127","충청북도 청주시 서원구 산남동","679","0679","0000","대우푸르지오","84.9550","202506","03","30,500","109","3","개인","개인","2007","두꺼비로 53","-","중개거래","충북 청주시 서원구","25.10.21"
"1128","충청북도 청주시 서원구 산남동","678","0678","0000","대원칸타빌1차","84.9992","202506","03","29,500","-","11","개인","개인","2007","두꺼비로 63","20250605","중개거래","충북 청주시 서원구","-"
"1129","충청북도 청주시 서원구 산남동","1102","1102","0000","계룡리슈빌","132.1041","202506","03","52,000","107","6","개인","개인","2007","산남로 23","-","중개거래","충북 청주시 서원구","25.07.31"
"1130","충청북도 청주시 서원구 산남동","678","0678","0000","대원칸타빌1차","84.9992","202506","03","29,500","101","11","개인","개인","2007","두꺼비로 63","-","중개거래","충북 청주시 서원구","25.07.22"
"1131","충청북도 청주시 서원구 개신동","613","0613","0000","휴먼시아","59.9000","202506","03","18,250","제109동","6","개인","개인","2001","경신로 67","-","중개거래","충북 청주시 서원구","25.09.05"
"1132","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","84.8800","202506","03","33,200","106동","4","개인","개인","2021","쌍샘로 22","-","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","25.10.15"
"1133","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","84.8500","202506","03","34,000","106동","23","개인","개인","2021","쌍샘로 22","-","중개거래","충북 청주시 서원구","25.06.24"
"1134","충청북도 청주시 서원구 사직동","937","0937","0000","푸르지오캐슬(401~413)","104.0400","202506","03","41,700","412","18","개인","개인","2010","창직로 50","-","중개거래","충북 청주시 서원구","25.10.24"
"1135","충청북도 청주시 서원구 수곡동","1002","1002","0000","두진백로","59.4000","202506","03","14,100","102동","6","개인","개인","1995","수곡로 36","-","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","25.06.30"
"1136","충청북도 청주시 서원구 수곡동","1057","1057","0000","더샵청주퍼스트파크","84.9722","202506","03","41,000","-","5","개인","개인","2021","수곡로 20","-","중개거래","충북 청주시 서원구","-"
"1137","충청북도 청주시 서원구 수곡동","1002","1002","0000","두진백로","59.7600","202506","02","12,700","106동","8","개인","개인","1995","수곡로 36","-","중개거래","충북 청주시 서원구","25.07.23"
"1138","충청북도 청주시 서원구 개신동","635","0635","0000","주공뜨란채","59.4200","202506","02","16,700","201","9","개인","개인","2000","경신로 68","-","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","25.08.08"
"1139","충청북도 청주시 서원구 사창동","285-3","0285","0003","대원칸타빌","84.9587","202506","02","34,100","110","8","개인","개인","2008","예체로67번길 87","-","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","25.07.10"
"1140","충청북도 청주시 서원구 수곡동","1057","1057","0000","더샵청주퍼스트파크","63.9348","202506","02","30,500","107","6","개인","개인","2021","수곡로 20","-","중개거래","충북 청주시 서원구","25.08.13"
"1141","충청북도 청주시 서원구 남이면 척북리","74-7","0074","0007","삼포","36.6200","202506","02","2,300","105","6","개인","개인","2000","저산척북로 636-10","-","직거래","-","25.06.10"
"1142","충청북도 청주시 서원구 분평동","1255","1255","0000","주은프레지던트","84.8220","202506","02","27,800","914","15","개인","개인","2001","1순환로1137번길 79","-","중개거래","충북 청주시 서원구","25.08.20"
"1143","충청북도 청주시 서원구 산남동","1103","1103","0000","청주현진에버빌","84.9840","202506","02","33,500","108","1","개인","개인","2006","탑골로 6","-","직거래","-","25.06.30"
"1144","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","59.9600","202506","02","29,000","107동","21","개인","개인","2021","쌍샘로 22","-","직거래","-","25.06.05"
"1145","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","84.8500","202506","02","36,300","-","16","개인","개인","2021","쌍샘로 22","-","중개거래","충북 청주시 서원구","-"
"1146","충청북도 청주시 서원구 개신동","278-10","0278","0010","현대","84.9450","202506","02","16,300","102","8","개인","개인","1990","성봉로220번길 23","-","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","25.06.17"
"1147","충청북도 청주시 서원구 개신동","444-2","0444","0002","두산한솔2","60.0000","202506","02","9,000","202","1","개인","개인","1993","모충로26번길 60","-","중개거래","충북 청주시 흥덕구","25.06.12"
"1148","충청북도 청주시 서원구 성화동","1034","1034","0000","청주성화2다안채6단지","84.9600","202506","01","31,200","606동","12","개인","개인","2013","구룡산로52번길 51","-","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","25.10.13"
"1149","충청북도 청주시 서원구 분평동","1202","1202","0000","분평주공2","59.7100","202506","01","13,800","209동","12","개인","개인","1997","1순환로1137번길 129","-","중개거래","경기 김포시, 충북 청주시 서원구","25.08.06"
"1150","충청북도 청주시 서원구 남이면 척북리","74-7","0074","0007","삼포","59.8600","202506","01","6,000","101","5","개인","개인","2000","저산척북로 636-10","-","직거래","-","25.07.11"
"1151","충청북도 청주시 서원구 산남동","1094","1094","0000","부영사랑으로","59.9364","202506","01","20,900","109","12","개인","개인","2007","원흥로 14","-","중개거래","충북 청주시 서원구","25.07.31"
"1152","충청북도 청주시 서원구 남이면 가마리","378","0378","0000","청주가마힐데스하임","84.9476","202506","01","32,700","101동","19","개인","개인","2016","2순환로 1717","-","중개거래","충북 청주시 서원구","25.07.31"
"1153","충청북도 청주시 서원구 산남동","678","0678","0000","대원칸타빌1차","84.9992","202505","31","29,500","102","1","개인","개인","2007","두꺼비로 63","-","중개거래","충북 청주시 서원구","25.07.31"
"1154","충청북도 청주시 서원구 죽림동","295","0295","0000","청주가경3주공","51.7400","202505","31","14,000","304","3","개인","개인","2003","대림로 493","-","중개거래","충북 청주시 서원구","25.08.22"
"1155","충청북도 청주시 서원구 죽림동","295","0295","0000","청주가경3주공","59.9200","202505","31","18,250","305","15","개인","개인","2003","대림로 493","-","중개거래","충북 청주시 서원구","25.08.21"
"1156","충청북도 청주시 서원구 수곡동","1002","1002","0000","두진백로","59.4000","202505","31","12,900","102동","14","개인","개인","1995","수곡로 36","-","중개거래","충북 청주시 서원구","25.10.17"
"1157","충청북도 청주시 서원구 수곡동","1057","1057","0000","더샵청주퍼스트파크","84.9830","202505","31","43,000","105","23","개인","개인","2021","수곡로 20","-","중개거래","충북 청주시 서원구","25.07.03"
"1158","충청북도 청주시 서원구 개신동","635","0635","0000","주공뜨란채","59.4200","202505","31","18,000","207","11","개인","개인","2000","경신로 68","-","중개거래","충북 청주시 서원구","25.08.22"
"1159","충청북도 청주시 서원구 산남동","671","0671","0000","산남퀸덤아파트","84.9306","202505","31","33,000","105","11","개인","개인","2007","두꺼비로 93","-","중개거래","충북 청주시 서원구","25.08.29"
"1160","충청북도 청주시 서원구 사직동","927","0927","0000","푸르지오캐슬(201)","59.7400","202505","31","24,200","201","9","개인","개인","2010","예체로67번길 12-8","-","중개거래","충북 청주시 서원구","25.08.13"
"1161","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","84.8800","202505","31","36,300","106동","10","개인","개인","2021","쌍샘로 22","-","중개거래","충북 청주시 서원구, 충북 청주시 청원구","25.07.18"
"1162","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","74.7700","202505","31","32,300","101동","2","개인","개인","2021","쌍샘로 22","-","중개거래","충북 청주시 서원구","25.10.13"
"1163","충청북도 청주시 서원구 개신동","634","0634","0000","청주개신푸르지오","84.7750","202505","31","31,300","408","10","개인","개인","2004","신율로 13","-","중개거래","충북 청주시 서원구","25.08.22"
"1164","충청북도 청주시 서원구 분평동","1211","1211","0000","분평1단지뜨란채","59.4500","202505","31","14,400","113동","2","개인","개인","2000","월평로 25","-","중개거래","충북 청주시 서원구","25.08.06"
"1165","충청북도 청주시 서원구 성화동","616","0616","0000","휴먼시아","84.7300","202505","31","24,700","306","12","개인","개인","2009","신성화로 8","-","중개거래","충북 청주시 서원구","25.06.02"
"1166","충청북도 청주시 서원구 개신동","613","0613","0000","휴먼시아","59.9000","202505","31","16,700","제101동","10","개인","개인","2001","경신로 67","-","중개거래","충북 청주시 서원구","25.06.10"
"1167","충청북도 청주시 서원구 남이면 가마리","378","0378","0000","청주가마힐데스하임","84.9476","202505","31","33,250","110동","22","개인","개인","2016","2순환로 1717","-","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","25.07.07"
"1168","충청북도 청주시 서원구 개신동","590","0590","0000","그린빌","84.8000","202505","30","25,900","303동","9","개인","개인","2003","신율로 43","-","중개거래","충북 청주시 서원구","25.07.01"
"1169","충청북도 청주시 서원구 수곡동","324","0324","0000","주공1","39.3000","202505","30","9,400","116동","4","개인","개인","1990","구룡산로 319","-","중개거래","충북 청주시 서원구","25.06.13"
"1170","충청북도 청주시 서원구 분평동","252-42","0252","0042","럭키","84.8900","202505","30","14,000","101","14","개인","개인","1992","안뜸로39번길 5-1","-","직거래","-","25.06.27"
"1171","충청북도 청주시 서원구 분평동","1211","1211","0000","분평1단지뜨란채","59.4500","202505","30","17,500","107동","14","개인","개인","2000","월평로 25","-","중개거래","충북 청주시 서원구","25.08.08"
"1172","충청북도 청주시 서원구 분평동","1211","1211","0000","분평1단지뜨란채","49.8100","202505","30","12,500","103동","2","개인","개인","2000","월평로 25","-","중개거래","충북 청주시 서원구","25.07.21"
"1173","충청북도 청주시 서원구 개신동","278-10","0278","0010","현대","84.9450","202505","30","16,300","-","8","개인","개인","1990","성봉로220번길 23","20250602","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","-"
"1174","충청북도 청주시 서원구 분평동","1202","1202","0000","분평주공2","59.9900","202505","29","17,400","207동","20","개인","법인","1997","1순환로1137번길 129","-","직거래","-","25.05.30"
"1175","충청북도 청주시 서원구 산남동","669","0669","0000","유승한내들","59.8886","202505","29","19,650","103","14","개인","개인","2007","두꺼비로 109","-","중개거래","충북 청주시 서원구","25.06.24"
"1176","충청북도 청주시 서원구 수곡동","314","0314","0000","산남주공4단지아파트","76.5100","202505","29","16,900","406","8","개인","법인","1993","구룡산로 275-34","-","중개거래","충북 청주시 서원구","25.05.29"
"1177","충청북도 청주시 서원구 수곡동","777","0777","0000","한마음1","59.9400","202505","29","13,500","103","1","개인","법인","1995","수곡로 78","-","직거래","-","25.05.30"
"1178","충청북도 청주시 서원구 수곡동","1002","1002","0000","두진백로","59.7600","202505","29","13,900","106동","3","개인","법인","1995","수곡로 36","-","직거래","-","25.05.30"
"1179","충청북도 청주시 서원구 수곡동","1002","1002","0000","두진백로","59.7600","202505","29","13,700","106동","12","개인","개인","1995","수곡로 36","-","중개거래","충북 청주시 서원구","25.07.04"
"1180","충청북도 청주시 서원구 수곡동","337","0337","0000","주공3","41.3000","202505","29","8,000","302","4","개인","개인","1991","매봉로 82","-","중개거래","충북 청주시 서원구","25.07.08"
"1181","충청북도 청주시 서원구 모충동","492","0492","0000","금호타운","73.1300","202505","29","14,450","104동","14","개인","개인","1995","쌍샘로107번길 12","-","중개거래","충북 청주시 서원구","25.06.30"
"1182","충청북도 청주시 서원구 분평동","1202","1202","0000","분평주공2","59.9900","202505","29","15,000","203동","18","개인","개인","1997","1순환로1137번길 129","-","중개거래","충북 청주시 서원구","25.07.24"
"1183","충청북도 청주시 서원구 분평동","1366","1366","0000","분평주공6","84.3400","202505","29","23,000","-","12","개인","개인","1999","1순환로1137번길 19","20250604","중개거래","충북 청주시 서원구","-"
"1184","충청북도 청주시 서원구 분평동","1360","1360","0000","분평주공5단지아파트","59.7100","202505","29","14,800","507동","3","개인","개인","1998","분평로 88-1","-","직거래","-","25.05.30"
"1185","충청북도 청주시 서원구 분평동","1360","1360","0000","분평주공5단지아파트","39.6900","202505","29","7,700","512동","1","개인","개인","1998","분평로 88-1","-","중개거래","충북 청주시 서원구","25.08.01"
"1186","충청북도 청주시 서원구 산남동","679","0679","0000","대우푸르지오","75.4900","202505","29","27,000","102","5","개인","개인","2007","두꺼비로 53","-","중개거래","충북 청주시 서원구","25.08.26"
"1187","충청북도 청주시 서원구 남이면 가마리","378","0378","0000","청주가마힐데스하임","80.7532","202505","29","31,000","107동","21","개인","개인","2016","2순환로 1717","-","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","25.07.01"
"1188","충청북도 청주시 서원구 산남동","671","0671","0000","산남퀸덤아파트","84.9306","202505","29","28,700","106","9","개인","개인","2007","두꺼비로 93","-","중개거래","충북 청주시 청원구","25.10.27"
"1189","충청북도 청주시 서원구 분평동","1360","1360","0000","분평주공5단지아파트","49.7700","202505","28","11,500","516동","10","개인","개인","1998","분평로 88-1","-","중개거래","충북 청주시 서원구","25.07.10"
"1190","충청북도 청주시 서원구 모충동","516","0516","0000","주공2","39.3000","202505","28","10,800","-","4","개인","법인","1989","모충로 61","-","직거래","-","-"
"1191","충청북도 청주시 서원구 분평동","1386","1386","0000","분평주공7","84.9000","202505","28","19,300","706동","3","개인","법인","1997","분평로 18","-","직거래","-","25.05.29"
"1192","충청북도 청주시 서원구 분평동","1200","1200","0000","주공3단지2차","49.7700","202505","28","12,500","321","8","개인","법인","1997","1순환로1137번길 130","-","직거래","-","25.05.28"
"1193","충청북도 청주시 서원구 남이면 가마리","378","0378","0000","청주가마힐데스하임","84.9114","202505","28","33,800","104동","18","개인","개인","2016","2순환로 1717","-","중개거래","충북 청주시 상당구, 충북 청주시 서원구","25.10.01"
