"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-11-06"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 청주시 상당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1162","충청북도 청주시 상당구 영운동","135-19","0135","0019","두산하이츠","22.9300","202505","30","2,000","-","7","개인","개인","1992","단재로95번길 40","-","직거래","-","25.06.02"
"1163","충청북도 청주시 상당구 문화동","118","0118","0000","문화동센트럴칸타빌","84.8793","202505","30","42,000","103동","12","개인","개인","2018","용담로 7","-","중개거래","충북 청주시 상당구","25.07.16"
"1164","충청북도 청주시 상당구 문화동","118","0118","0000","문화동센트럴칸타빌","84.8793","202505","30","42,000","-","12","개인","개인","2018","용담로 7","20250715","중개거래","충북 청주시 상당구","-"
"1165","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202505","30","32,800","210동","2","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","25.07.31"
"1166","충청북도 청주시 상당구 용암동","2094","2094","0000","임광","134.3400","202505","29","22,700","102","6","개인","개인","1996","용암로 35","-","중개거래","충북 청주시 상당구","25.10.27"
"1167","충청북도 청주시 상당구 영운동","112-14","0112","0014","성화누리안2차","84.9118","202505","29","19,500","103","13","개인","개인","2008","단재로115번길 46","-","중개거래","충북 청주시 상당구","25.09.29"
"1168","충청북도 청주시 상당구 금천동","318","0318","0000","장자마을부영(318-10단지)","84.9767","202505","29","22,800","1004동","12","개인","개인","2002","호미로233번길 74","-","중개거래","충북 청주시 상당구","25.10.15"
"1169","충청북도 청주시 상당구 금천동","324","0324","0000","장자마을부영(324-3단지)","84.9916","202505","29","20,500","302동","4","개인","개인","2003","호미로 285","-","중개거래","충북 청주시 상당구","25.05.29"
"1170","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","84.7377","202505","29","47,500","-","22","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 상당구","-"
"1171","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","59.9187","202505","29","13,500","503","1","개인","법인","2003","중흥로 148","-","직거래","-","25.05.30"
"1172","충청북도 청주시 상당구 용암동","2540","2540","0000","부영E그린","84.8612","202505","29","26,600","305","6","개인","개인","2005","중흥로 178","-","중개거래","충북 청주시 상당구","25.07.31"
"1173","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","69.8386","202505","29","38,100","101","9","개인","개인","2020","동남로 15","-","중개거래","충북 청주시 상당구","25.09.12"
"1174","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","69.7134","202505","29","38,500","101","12","개인","개인","2020","동남로 15","-","중개거래","충북 청주시 상당구","25.08.07"
"1175","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","84.7377","202505","28","47,000","102동","23","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 상당구","25.08.01"
"1176","충청북도 청주시 상당구 용암동","3272","3272","0000","동남지구대성베르힐2차","84.9190","202505","28","44,700","204","21","개인","개인","2020","호미로 2","-","중개거래","충북 청주시 상당구","25.07.10"
"1177","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","59.7600","202505","28","11,400","106동","2","개인","개인","1994","무농정로 90","-","중개거래","충북 청주시 상당구","25.06.23"
"1178","충청북도 청주시 상당구 용암동","2086","2086","0000","효성","59.4300","202505","28","13,000","104","9","개인","개인","1994","월평로 221","-","중개거래","충북 청주시 상당구","25.06.11"
"1179","충청북도 청주시 상당구 용암동","2104","2104","0000","현대2","84.2300","202505","28","15,500","201","2","개인","개인","1994","원봉로 41","-","중개거래","충북 청주시 상당구","25.08.08"
"1180","충청북도 청주시 상당구 용암동","2104","2104","0000","현대2","84.2300","202505","28","17,800","203","10","개인","개인","1994","원봉로 41","-","중개거래","충북 청주시 상당구","25.07.18"
"1181","충청북도 청주시 상당구 용암동","2088","2088","0000","형석","84.7800","202505","28","16,200","105","2","개인","개인","1995","월평로 207","-","중개거래","충북 청주시 상당구","25.07.16"
"1182","충청북도 청주시 상당구 용암동","2089","2089","0000","현대","84.8700","202505","28","19,000","1101","1","개인","법인","1995","용암로 23","-","직거래","-","25.05.28"
"1183","충청북도 청주시 상당구 용암동","2542","2542","0000","중흥마을부영(2542-0)","59.9870","202505","28","17,300","102","11","개인","개인","2003","중흥로 173","-","중개거래","충북 청주시 상당구","25.07.31"
"1184","충청북도 청주시 상당구 용암동","2085","2085","0000","덕성그린타운","59.7600","202505","28","13,000","103","9","개인","개인","1995","용암로 3","-","중개거래","충북 청주시 상당구","25.07.25"
"1185","충청북도 청주시 상당구 금천동","270","0270","0000","장자마을현대(2단지)","74.9581","202505","28","20,500","206동","8","개인","개인","2002","수영로 328","-","중개거래","충북 청주시 상당구","25.08.26"
"1186","충청북도 청주시 상당구 금천동","324","0324","0000","장자마을부영(324-3단지)","84.9916","202505","28","24,300","304동","13","개인","개인","2003","호미로 285","-","중개거래","충북 청주시 상당구","25.07.31"
"1187","충청북도 청주시 상당구 영운동","222","0222","0000","파모스라움아파트","59.7448","202505","28","21,800","103동","14","개인","개인","2018","수영로 180","-","중개거래","충북 청주시 상당구","25.07.31"
"1188","충청북도 청주시 상당구 금천동","324","0324","0000","장자마을부영(324-3단지)","84.9916","202505","27","20,500","-","4","개인","개인","2003","호미로 285","20250529","중개거래","충북 청주시 상당구","-"
"1189","충청북도 청주시 상당구 금천동","77-7","0077","0007","뉴타운","59.9600","202505","27","10,200","104","8","개인","법인","1993","꽃산동로 41","-","직거래","-","25.05.27"
"1190","충청북도 청주시 상당구 영운동","33-1","0033","0001","한진신세대","43.2400","202505","27","6,500","-","10","개인","개인","1997","영운천로119번길 7","-","중개거래","충북 청주시 상당구","25.06.20"
"1191","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","59.9187","202505","27","15,000","504","14","개인","개인","2003","중흥로 148","-","중개거래","충북 청주시 상당구","25.05.29"
"1192","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","59.9187","202505","27","13,700","-","1","개인","법인","2003","중흥로 148","20250527","직거래","-","-"
"1193","충청북도 청주시 상당구 용암동","2060","2060","0000","부영","50.4900","202505","27","9,000","-","15","개인","개인","1996","월평로 243","-","직거래","-","-"
"1194","충청북도 청주시 상당구 용암동","2108","2108","0000","청주용암주공1단지아파트(해누리)","49.8000","202505","27","7,000","105","1","개인","개인","1994","원봉로 52","-","직거래","-","25.05.28"
"1195","충청북도 청주시 상당구 용담동","423","0423","0000","부영E그린","84.9916","202505","27","23,000","302","11","개인","개인","2003","호미로 317","-","직거래","-","25.05.27"
"1196","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","59.9019","202505","27","14,500","506","8","개인","개인","2003","중흥로 148","-","중개거래","충북 청주시 상당구","25.07.18"
"1197","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","59.2962","202505","27","16,500","705","9","개인","개인","2001","중고개로 288","-","중개거래","충북 청주시 상당구","25.08.18"
"1198","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","59.7600","202505","26","11,000","104동","2","개인","개인","1994","무농정로 90","-","직거래","-","25.05.28"
"1199","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","84.9935","202505","26","33,000","122동","18","개인","법인","2018","단재로 312","-","직거래","-","25.05.26"
"1200","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","84.9970","202505","26","39,600","106동","7","개인","개인","2018","단재로 312","-","중개거래","충북 청주시 상당구","25.06.10"
"1201","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","84.9970","202505","26","39,500","106동","18","개인","개인","2018","단재로 312","-","중개거래","충북 청주시 상당구, 충북 청주시 흥덕구","25.10.24"
"1202","충청북도 청주시 상당구 용담동","421","0421","0000","세영첼시빌","157.0410","202505","26","36,600","108동","15","개인","개인","2005","수영로 327","-","직거래","-","25.05.28"
"1203","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","48.3895","202505","26","12,800","702","6","개인","개인","2001","중고개로 288","-","중개거래","충북 청주시 상당구, 충북 청주시 흥덕구","25.07.11"
"1204","충청북도 청주시 상당구 용암동","2082","2082","0000","소라","59.7000","202505","26","12,000","101","9","개인","개인","1994","원봉로 21","-","중개거래","충북 청주시 상당구","25.06.19"
"1205","충청북도 청주시 상당구 용암동","2095","2095","0000","현대1","134.7450","202505","26","22,500","102","1","개인","개인","1994","월평로 189","-","중개거래","충북 청주시 상당구","25.07.31"
"1206","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","59.9187","202505","26","16,500","501","4","개인","법인","2003","중흥로 148","-","직거래","-","25.05.29"
"1207","충청북도 청주시 상당구 용담동","425","0425","0000","가좌마을부영","59.9870","202505","25","15,900","207동","1","개인","법인","2003","호미로 329","-","직거래","-","25.05.27"
"1208","충청북도 청주시 상당구 용암동","2099","2099","0000","건영","134.6100","202505","25","32,000","111","5","개인","개인","1999","중흥로 71","-","직거래","-","25.06.10"
"1209","충청북도 청주시 상당구 금천동","199-1","0199","0001","현대","84.8400","202505","25","16,150","13동","9","개인","개인","1992","중고개로337번길 23","-","직거래","-","25.06.13"
"1210","충청북도 청주시 상당구 북문로3가","123","0123","0000","청주행정타운코아루휴티스","84.9935","202505","25","41,800","101동","28","개인","개인","2020","중앙로 80","-","중개거래","충북 청주시 상당구","25.06.23"
"1211","충청북도 청주시 상당구 용암동","2060","2060","0000","부영","50.4900","202505","24","8,000","103","9","개인","법인","1996","월평로 243","-","중개거래","충북 청주시 상당구, 충북 청주시 흥덕구","25.06.26"
"1212","충청북도 청주시 상당구 용담동","425","0425","0000","가좌마을부영","59.9870","202505","24","17,200","201동","9","개인","개인","2003","호미로 329","-","중개거래","충북 청주시 상당구","25.07.18"
"1213","충청북도 청주시 상당구 용암동","3157","3157","0000","칸타빌더테라스2단지","78.8917","202505","24","40,400","202동","17","개인","개인","2019","중고개로 104","-","중개거래","충북 청주시 상당구","25.05.28"
"1214","충청북도 청주시 상당구 금천동","50-3","0050","0003","경희","31.2000","202505","24","4,500","101","14","개인","개인","1997","꽃산동로 4-2","-","중개거래","충북 청주시 상당구","25.06.13"
"1215","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","74.9713","202505","24","43,000","108","12","개인","개인","2023","동남로 2","-","중개거래","충북 청주시 상당구","25.08.12"
"1216","충청북도 청주시 상당구 용정동","1116","1116","0000","청주용정한라비발디","101.9700","202505","24","41,400","101","11","개인","개인","2013","용정로 25","-","중개거래","충북 청주시 상당구","25.08.22"
"1217","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","84.8470","202505","24","41,200","204동","21","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","25.06.23"
"1218","충청북도 청주시 상당구 용암동","2082","2082","0000","소라","59.7000","202505","23","11,000","101","1","개인","개인","1994","원봉로 21","-","중개거래","충북 청주시 상당구","25.06.13"
"1219","충청북도 청주시 상당구 용암동","2953","2953","0000","용암서희스타힐스","59.9924","202505","23","26,000","102동","12","개인","개인","2018","단재로196번길 9","-","중개거래","충북 청주시 상당구","25.10.20"
"1220","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","84.7377","202505","23","44,800","101동","10","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 서원구","25.08.29"
"1221","충청북도 청주시 상당구 용담동","425","0425","0000","가좌마을부영","59.9870","202505","23","16,900","202동","11","개인","법인","2003","호미로 329","-","중개거래","충북 청주시 상당구","25.05.28"
"1222","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","74.9713","202505","23","41,800","-","17","개인","개인","2023","동남로 2","20250721","중개거래","충북 청주시 상당구","-"
"1223","충청북도 청주시 상당구 용암동","2089","2089","0000","현대","84.8700","202505","23","20,000","1102","6","개인","법인","1995","용암로 23","-","직거래","-","25.05.30"
"1224","충청북도 청주시 상당구 용암동","2099","2099","0000","건영","99.9600","202505","23","22,000","111","10","개인","개인","1999","중흥로 71","-","중개거래","충북 청주시 상당구","25.08.14"
"1225","충청북도 청주시 상당구 금천동","318","0318","0000","장자마을부영(318-10단지)","84.9767","202505","23","22,000","1003동","11","법인","법인","2002","호미로233번길 74","-","직거래","-","25.05.30"
"1226","충청북도 청주시 상당구 금천동","318","0318","0000","장자마을부영(318-10단지)","84.9767","202505","23","22,000","1004동","15","개인","법인","2002","호미로233번길 74","-","직거래","-","25.05.30"
"1227","충청북도 청주시 상당구 영운동","135-19","0135","0019","두산하이츠","22.9300","202505","23","2,200","-","9","개인","개인","1992","단재로95번길 40","-","중개거래","충북 청주시 상당구","25.05.23"
"1228","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","84.9481","202505","23","50,000","112","7","개인","개인","2023","동남로 2","-","중개거래","충북 청주시 상당구","25.10.15"
"1229","충청북도 청주시 상당구 문화동","118","0118","0000","문화동센트럴칸타빌","84.9662","202505","23","35,000","103동","18","개인","법인","2018","용담로 7","-","중개거래","충북 청주시 상당구","25.07.30"
"1230","충청북도 청주시 상당구 용암동","3163","3163","0000","청주동남파라곤아파트","77.5023","202505","23","38,500","506동","15","개인","개인","2022","중고개로 56","-","중개거래","충북 청주시 상당구, 충북 청주시 청원구","25.06.20"
"1231","충청북도 청주시 상당구 용암동","2083","2083","0000","삼일무지개","59.9400","202505","22","11,350","104","3","개인","개인","1994","무농정로 103","-","중개거래","충북 청주시 상당구, 충북 청주시 서원구","25.08.13"
"1232","충청북도 청주시 상당구 용담동","421","0421","0000","세영첼시빌","157.0410","202505","22","26,200","-","15","개인","개인","2005","수영로 327","20250526","직거래","-","-"
"1233","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","84.8470","202505","22","39,000","202동","17","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","25.06.20"
"1234","충청북도 청주시 상당구 용암동","3163","3163","0000","청주동남파라곤아파트","84.9455","202505","22","43,300","503동","14","개인","개인","2022","중고개로 56","-","중개거래","충북 청주시 상당구","25.07.15"
"1235","충청북도 청주시 상당구 북문로3가","123","0123","0000","청주행정타운코아루휴티스","84.6871","202505","22","44,000","101동","49","개인","개인","2020","중앙로 80","-","중개거래","충북 청주시 상당구","25.05.22"
"1236","충청북도 청주시 상당구 용암동","3150","3150","0000","청주동남우미린에듀포레","84.9395","202505","22","49,000","103동","7","개인","개인","2021","중고개로142번길 20","-","중개거래","충북 청주시 상당구, 충북 청주시 서원구","25.10.01"
"1237","충청북도 청주시 상당구 용암동","2089","2089","0000","현대","84.8700","202505","22","18,400","1106","8","개인","개인","1995","용암로 23","-","중개거래","충북 청주시 상당구","25.10.17"
"1238","충청북도 청주시 상당구 용암동","2104","2104","0000","현대2","84.2300","202505","22","18,700","202","10","개인","개인","1994","원봉로 41","-","중개거래","충북 청주시 상당구","25.07.04"
"1239","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202505","22","34,500","-","6","개인","개인","2022","용담로 50","20250612","중개거래","충북 청주시 상당구","-"
"1240","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202505","22","34,500","211동","6","개인","개인","2022","용담로 50","-","중개거래","경북 경산시, 충북 청주시 상당구","25.06.16"
"1241","충청북도 청주시 상당구 금천동","320","0320","0000","장자마을부영(320)-8단지","84.9767","202505","22","19,000","809","4","개인","개인","2002","호미로 261","-","중개거래","충북 청주시 상당구","25.06.18"
"1242","충청북도 청주시 상당구 용암동","2083","2083","0000","삼일무지개","59.9400","202505","21","13,600","105","9","개인","개인","1994","무농정로 103","-","중개거래","충북 청주시 상당구","25.08.01"
"1243","충청북도 청주시 상당구 용암동","3147","3147","0000","시티프라디움2단지","84.9804","202505","21","47,000","202동","17","개인","개인","2020","중고개로142번길 17","-","중개거래","충북 청주시 상당구","25.07.31"
"1244","충청북도 청주시 상당구 용암동","2089","2089","0000","현대","84.8700","202505","21","16,700","1106","1","개인","개인","1995","용암로 23","-","중개거래","충북 청주시 상당구","25.07.30"
"1245","충청북도 청주시 상당구 영운동","135-19","0135","0019","두산하이츠","22.9300","202505","21","2,000","-","9","개인","개인","1992","단재로95번길 40","-","중개거래","충북 청주시 상당구","25.05.22"
"1246","충청북도 청주시 상당구 금천동","81","0081","0000","덕성","58.6800","202505","21","7,500","1동","1","개인","개인","1993","꽃산동로 15-1","-","중개거래","충북 청주시 상당구","25.08.25"
"1247","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","59.7895","202505","21","31,800","112동","1","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 상당구","25.06.16"
"1248","충청북도 청주시 상당구 용암동","2915","2915","0000","강변뜨란채","84.7800","202505","21","22,700","101","6","개인","개인","2005","무심동로 86","-","중개거래","충북 청주시 상당구","25.06.30"
"1249","충청북도 청주시 상당구 용암동","3150","3150","0000","청주동남우미린에듀포레","84.9687","202505","21","36,000","101동","12","개인","개인","2021","중고개로142번길 20","-","직거래","-","25.06.30"
"1250","충청북도 청주시 상당구 용암동","3147","3147","0000","시티프라디움2단지","84.9954","202505","20","46,000","204동","12","개인","개인","2020","중고개로142번길 17","-","중개거래","충북 청주시 상당구","25.06.24"
"1251","충청북도 청주시 상당구 금천동","106-1","0106","0001","풍림","136.5100","202505","20","20,000","101동","5","개인","개인","1992","꽃산동로 36","-","중개거래","충북 청주시 상당구","25.07.30"
"1252","충청북도 청주시 상당구 금천동","270","0270","0000","장자마을현대(2단지)","74.9581","202505","20","22,300","207동","5","개인","개인","2002","수영로 328","-","중개거래","충북 청주시 상당구","25.06.20"
"1253","충청북도 청주시 상당구 용암동","2540","2540","0000","부영E그린","84.8612","202505","20","24,000","303","1","개인","개인","2005","중흥로 178","-","중개거래","충북 청주시 상당구","25.10.10"
"1254","충청북도 청주시 상당구 용암동","2088","2088","0000","형석","84.7800","202505","20","18,000","102","13","개인","개인","1994","월평로 207","-","중개거래","충북 청주시 상당구","25.08.12"
"1255","충청북도 청주시 상당구 용암동","2915","2915","0000","강변뜨란채","59.9400","202505","20","17,900","105","8","개인","개인","2005","무심동로 86","-","직거래","-","25.05.21"
"1256","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202505","20","33,800","208동","12","개인","개인","2022","용담로 50","-","중개거래","세종, 충북 청주시 흥덕구","25.07.18"
"1257","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202505","20","34,200","211동","3","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","25.08.26"
"1258","충청북도 청주시 상당구 용담동","418","0418","0000","가좌마을부영(418)","84.9916","202505","20","23,400","504동","13","개인","개인","2004","산성로116번길 23","-","직거래","-","25.06.27"
"1259","충청북도 청주시 상당구 용암동","3150","3150","0000","청주동남우미린에듀포레","100.9672","202505","19","57,000","102동","22","개인","개인","2021","중고개로142번길 20","-","직거래","-","25.06.27"
"1260","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","84.9258","202505","19","49,000","106동","1","개인","개인","2019","중고개로 140","-","중개거래","충북 청주시 상당구","25.06.23"
"1261","충청북도 청주시 상당구 용암동","2433","2433","0000","중흥마을부영(2433)","84.9538","202505","19","22,000","603","4","개인","개인","2001","중흥로 146","-","중개거래","충북 청주시 상당구","25.06.02"
"1262","충청북도 청주시 상당구 용담동","425","0425","0000","가좌마을부영","59.9870","202505","19","15,300","204동","2","개인","법인","2003","호미로 329","-","중개거래","충북 청주시 상당구","25.05.29"
"1263","충청북도 청주시 상당구 금천동","77-7","0077","0007","뉴타운","59.9600","202505","19","10,000","106","6","개인","법인","1993","꽃산동로 41","-","직거래","-","25.05.23"
"1264","충청북도 청주시 상당구 금천동","476","0476","0000","금천우미린","84.9786","202505","19","30,500","104","12","개인","개인","2014","꽃산동로 25","-","중개거래","충북 청주시 상당구","25.09.30"
"1265","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","116.6434","202505","19","63,950","104동","22","개인","개인","2019","중고개로 140","-","중개거래","충북 청주시 상당구","25.06.23"
"1266","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","74.9713","202505","18","43,000","109","8","개인","개인","2023","동남로 2","-","중개거래","충북 청주시 상당구","25.08.19"
"1267","충청북도 청주시 상당구 금천동","477","0477","0000","금천센트럴파크스타힐스","67.7429","202505","18","29,700","109동","16","개인","개인","2020","쇠내로 48","-","중개거래","충북 청주시 상당구","25.10.31"
"1268","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","74.9713","202505","18","43,000","-","8","개인","개인","2023","동남로 2","20250605","중개거래","충북 청주시 상당구","-"
"1269","충청북도 청주시 상당구 금천동","477","0477","0000","금천센트럴파크스타힐스","67.7429","202505","18","30,850","103동","22","개인","개인","2020","쇠내로 48","-","중개거래","충북 청주시 상당구, 충북 청주시 서원구","25.08.07"
"1270","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","41.8500","202505","17","7,100","-","5","개인","개인","1994","무농정로 90","-","중개거래","충북 청주시 상당구","-"
"1271","충청북도 청주시 상당구 문화동","118","0118","0000","문화동센트럴칸타빌","84.9662","202505","17","34,800","101동","17","개인","개인","2018","용담로 7","-","중개거래","충북 청주시 상당구","25.06.18"
"1272","충청북도 청주시 상당구 금천동","476","0476","0000","금천우미린","84.9712","202505","17","29,000","104","13","개인","개인","2014","꽃산동로 25","-","중개거래","충북 청주시 상당구","25.07.28"
"1273","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","48.3895","202505","17","13,300","702","14","개인","개인","2001","중고개로 288","-","중개거래","충북 청주시 상당구","25.07.11"
"1274","충청북도 청주시 상당구 금천동","199-1","0199","0001","현대","70.2200","202505","17","12,900","13동","9","개인","개인","1992","중고개로337번길 23","-","중개거래","충북 청주시 상당구","25.07.18"
"1275","충청북도 청주시 상당구 금천동","181-1","0181","0001","진흥","71.2800","202505","17","9,500","나","2","개인","개인","1987","쇠내로59번길 42","-","중개거래","충북 청주시 상당구","25.06.18"
"1276","충청북도 청주시 상당구 용담동","436","0436","0000","가좌마을용담이-편한세상","107.3396","202505","17","37,500","105","14","개인","개인","2004","호미로 330","-","중개거래","충북 청주시 상당구","25.05.23"
"1277","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","73.5823","202505","17","40,000","-","20","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 상당구","-"
"1278","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","84.7377","202505","17","44,000","106동","10","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 상당구","25.07.23"
"1279","충청북도 청주시 상당구 영운동","135-19","0135","0019","두산하이츠","22.9300","202505","17","2,400","-","10","개인","개인","1992","단재로95번길 40","-","중개거래","충북 청주시 상당구","25.07.01"
"1280","충청북도 청주시 상당구 용암동","3163","3163","0000","청주동남파라곤아파트","84.9455","202505","17","41,300","506동","13","개인","개인","2022","중고개로 56","-","중개거래","충북 청주시 상당구","25.08.07"
"1281","충청북도 청주시 상당구 탑동","297-75","0297","0075","석탑","58.1850","202505","17","5,350","나","4","개인","개인","1984","탑동로1번길 70","-","직거래","-","25.05.30"
"1282","충청북도 청주시 상당구 용담동","467","0467","0000","우미린에듀파크2단지","84.9813","202505","16","40,500","214동","9","개인","개인","2018","수영로 359","-","중개거래","경기 평택시, 충북 청주시 상당구","25.09.30"
"1283","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","48.3895","202505","16","11,700","709","12","개인","개인","2001","중고개로 288","-","중개거래","충북 청주시 상당구","25.06.17"
"1284","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","84.7377","202505","16","44,800","-","10","개인","개인","2018","단재로 316","20250523","중개거래","충북 청주시 서원구","-"
"1285","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","74.9713","202505","16","41,000","102","11","개인","개인","2023","동남로 2","-","중개거래","충북 청주시 상당구","25.07.31"
"1286","충청북도 청주시 상당구 금천동","317","0317","0000","장자마을부영(9단지)","59.2962","202505","16","16,200","903동","5","개인","법인","2002","중고개로 286","-","중개거래","충북 청주시 상당구","25.05.16"
"1287","충청북도 청주시 상당구 용암동","3146","3146","0000","시티프라디움1단지","84.9804","202505","16","47,000","108동","20","개인","개인","2020","중고개로142번길 31","-","중개거래","충북 청주시 상당구","25.06.12"
"1288","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","59.7600","202505","16","14,700","104동","13","개인","개인","1994","무농정로 90","-","중개거래","충북 청주시 상당구","25.08.29"
"1289","충청북도 청주시 상당구 용암동","2088","2088","0000","형석","84.7800","202505","16","18,250","106","8","개인","법인","1995","월평로 207","-","중개거래","충북 청주시 상당구","25.05.30"
"1290","충청북도 청주시 상당구 용담동","467","0467","0000","우미린에듀파크2단지","84.9854","202505","16","40,800","211동","16","개인","개인","2018","수영로 359","-","중개거래","충북 청주시 상당구","25.06.23"
"1291","충청북도 청주시 상당구 용담동","423","0423","0000","부영E그린","84.9916","202505","15","24,500","301","11","개인","개인","2003","호미로 317","-","중개거래","충북 청주시 상당구","25.08.05"
"1292","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202505","15","32,900","210동","10","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","25.05.26"
"1293","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","111.9610","202505","15","52,500","214동","24","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","25.08.06"
"1294","충청북도 청주시 상당구 용암동","2953","2953","0000","용암서희스타힐스","59.9924","202505","15","25,350","101동","17","개인","개인","2018","단재로196번길 9","-","중개거래","충북 청주시 상당구","25.06.30"
"1295","충청북도 청주시 상당구 방서동","655","0655","0000","청주하트리움리버파크","84.8910","202505","15","38,700","101동","12","개인","개인","2019","2순환로 2031","-","중개거래","충북 청주시 상당구","25.07.31"
"1296","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","59.2962","202505","15","18,800","701","3","개인","개인","2001","중고개로 288","-","중개거래","충북 청주시 상당구","25.08.12"
"1297","충청북도 청주시 상당구 용암동","3163","3163","0000","청주동남파라곤아파트","84.9455","202505","15","42,000","501동","11","개인","개인","2022","중고개로 56","-","중개거래","충북 청주시 상당구","25.05.22"
"1298","충청북도 청주시 상당구 용암동","2096","2096","0000","현대3","83.8200","202505","15","22,000","302","7","개인","개인","1995","중흥로 70","-","중개거래","충북 청주시 상당구","25.07.30"
