"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-11-06"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 청주시 흥덕구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"3832","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.9406","202505","21","15,270","0","15","2023","오송생명8로 178","202506~202706","갱신","사용","15,270","0","아파트"
"3833","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.9406","202505","21","15,270","0","21","2023","오송생명8로 178","202508~202708","갱신","사용","15,270","0","아파트"
"3834","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.9406","202505","21","15,270","0","6","2023","오송생명8로 178","202506~202706","갱신","-","15,270","0","아파트"
"3835","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.9406","202505","21","15,270","0","8","2023","오송생명8로 178","202508~202708","갱신","-","15,270","0","아파트"
"3836","충청북도 청주시 흥덕구 복대동","95-1","0095","0001","덕성","월세","22.6800","202505","21","100","35","4","1991","가로수로1379번길 83","202505~202605","신규","-","","","아파트"
"3837","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","전세","99.1260","202505","21","49,000","0","17","2010","대농로 17","202508~202708","신규","-","","","아파트"
"3838","충청북도 청주시 흥덕구 강서동","458","0458","0000","청주강서동광모닝스카이","월세","14.9800","202505","21","300","38","18","2016","가로수로1164번길 41-33","202505~202605","신규","-","","","아파트"
"3839","충청북도 청주시 흥덕구 강서동","467","0467","0000","주산휴네스트","월세","30.0450","202505","21","500","45","7","2013","강서로 101","202505~202605","신규","-","","","아파트"
"3840","충청북도 청주시 흥덕구 강서동","472","0472","0000","우양센트럴","월세","22.4640","202505","21","300","45","5","2016","가로수로1164번길 41-44","202506~202606","신규","-","","","아파트"
"3841","충청북도 청주시 흥덕구 강서동","458","0458","0000","청주강서동광모닝스카이","월세","14.9800","202505","21","300","37","26","2016","가로수로1164번길 41-33","202506~202605","신규","-","","","아파트"
"3842","충청북도 청주시 흥덕구 가경동","1514","1514","0000","삼일원앙","전세","59.9400","202505","21","13,500","0","4","1997","가경로 100-20","202505~202705","갱신","-","13,950","0","아파트"
"3843","충청북도 청주시 흥덕구 가경동","1514","1514","0000","삼일원앙","전세","59.9400","202505","21","13,500","0","4","1997","가경로 100-20","202505~202705","갱신","사용","13,950","0","아파트"
"3844","충청북도 청주시 흥덕구 강서동","473","0473","0000","경성하늘샵","월세","25.4700","202505","21","500","33","9","2013","가로수로1164번길 41-48","202505~202605","갱신","-","500","31","아파트"
"3845","충청북도 청주시 흥덕구 강서동","458","0458","0000","청주강서동광모닝스카이","월세","14.9800","202505","21","300","37","19","2016","가로수로1164번길 41-33","202505~202605","신규","-","","","아파트"
"3846","충청북도 청주시 흥덕구 봉명동","1855","1855","0000","푸른","월세","44.1300","202505","21","1,000","55","8","1994","월명로 124","202505~202705","신규","-","","","아파트"
"3847","충청북도 청주시 흥덕구 옥산면 오산리","590-1","0590","0001","아트빌","월세","59.9400","202505","21","1,000","50","1","1998","오송가락로 718","202506~202706","신규","-","","","아파트"
"3848","충청북도 청주시 흥덕구 송정동","140-41","0140","0041","청주산단1행복주택","월세","36.4600","202505","21","6,024","9","10","2025","대신로 142","202503~202705","갱신","-","3,924","21","아파트"
"3849","충청북도 청주시 흥덕구 강내면 월곡리","150-33","0150","0033","진흥1","월세","49.8800","202505","21","1,000","40","3","1988","가로수로 640-19","202506~202706","신규","-","","","아파트"
"3850","충청북도 청주시 흥덕구 오송읍 연제리","731","0731","0000","오송상록롯데캐슬","전세","84.9330","202505","21","24,000","0","14","2010","오송생명5로 202","202507~202707","신규","-","","","아파트"
"3851","충청북도 청주시 흥덕구 강서동","467","0467","0000","주산휴네스트","월세","30.0450","202505","21","500","45","7","2013","강서로 101","202505~202605","신규","-","","","아파트"
"3852","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.9406","202505","21","15,270","0","14","2023","오송생명8로 178","202505~202705","신규","-","","","아파트"
"3853","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","월세","59.9822","202505","21","2,000","98","16","2023","오송생명7로 151","202506~202606","신규","-","","","아파트"
"3854","충청북도 청주시 흥덕구 비하동","300","0300","0000","효성아파트","전세","59.9000","202505","21","8,400","0","10","1995","2순환로1050번길 39","202506~202706","신규","-","","","아파트"
"3855","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.8769","202505","21","15,270","0","13","2023","오송생명8로 178","202506~202706","갱신","사용","15,270","0","아파트"
"3856","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.9406","202505","20","15,270","0","15","2023","오송생명8로 178","202508~202708","갱신","-","15,270","0","아파트"
"3857","충청북도 청주시 흥덕구 가경동","2251","2251","0000","청주가경아이파크4단지","전세","84.8743","202505","20","40,000","0","21","2022","홍골로 82","202507~202707","신규","-","","","아파트"
"3858","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.9406","202505","20","15,270","0","15","2023","오송생명8로 178","202509~202708","갱신","사용","15,270","0","아파트"
"3859","충청북도 청주시 흥덕구 오송읍 봉산리","1530","1530","0000","오송역서한이다음노블리스","전세","119.9489","202505","20","34,000","0","19","2025","오송생명14로 217","202506~202706","신규","-","","","아파트"
"3860","충청북도 청주시 흥덕구 강서동","467","0467","0000","주산휴네스트","전세","33.4200","202505","20","7,500","0","4","2013","강서로 101","202506~202706","신규","-","","","아파트"
"3861","충청북도 청주시 흥덕구 강서동","583","0583","0000","가경아이파크5단지","전세","84.7993","202505","20","44,000","0","11","2023","서부로 1123","202508~202706","신규","-","","","아파트"
"3862","충청북도 청주시 흥덕구 송정동","140-41","0140","0041","청주산단1행복주택","월세","36.4600","202505","20","6,024","9","9","2025","대신로 142","202503~202705","갱신","-","3,924","21","아파트"
"3863","충청북도 청주시 흥덕구 송정동","140-41","0140","0041","청주산단1행복주택","월세","26.9500","202505","20","544","22","19","2025","대신로 142","202503~202705","갱신","-","2,844","15","아파트"
"3864","충청북도 청주시 흥덕구 옥산면 가락리","981","0981","0000","청주리버파크자이","전세","84.9330","202505","20","26,000","0","21","2019","오송가락로 1056","202506~202706","갱신","사용","25,000","0","아파트"
"3865","충청북도 청주시 흥덕구 봉명동","2044","2044","0000","초원","월세","49.8800","202505","20","1,000","50","3","1992","백봉로224번길 21","202506~202706","신규","-","","","아파트"
"3866","충청북도 청주시 흥덕구 오송읍 봉산리","1531","1531","0000","오송역대광로제비앙그랜드센텀","전세","84.9924","202505","20","25,500","0","22","2024","오송생명14로 283","202406~202606","신규","-","","","아파트"
"3867","충청북도 청주시 흥덕구 강서동","470","0470","0000","나보나시티","전세","27.2500","202505","20","10,000","0","12","2021","가로수로1164번길 41-28","202506~202706","신규","-","","","아파트"
"3868","충청북도 청주시 흥덕구 강내면 월곡리","428","0428","0000","청원쌍용예가1단지","월세","84.9700","202505","20","1,000","90","8","2007","탑연월곡길 62-13","202505~202605","신규","-","","","아파트"
"3869","충청북도 청주시 흥덕구 가경동","2276","2276","0000","청주가경아이파크3단지","전세","84.8400","202505","20","39,900","0","8","2021","서현로 62","202505~202705","갱신","-","38,000","0","아파트"
"3870","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.9406","202505","20","15,270","0","15","2023","오송생명8로 178","202509~202708","갱신","-","15,270","0","아파트"
"3871","충청북도 청주시 흥덕구 송절동","690","0690","0000","청주테크노폴리스지웰아파트","전세","84.9741","202505","20","35,000","0","24","2020","송화로108번길 42","202508~202708","신규","-","","","아파트"
"3872","충청북도 청주시 흥덕구 강내면 월곡리","432","0432","0000","강내두진하트리움","월세","65.7200","202505","20","2,500","70","10","2018","월곡길 23-13","202505~202705","신규","-","","","아파트"
"3873","충청북도 청주시 흥덕구 가경동","2251","2251","0000","청주가경아이파크4단지","전세","84.8743","202505","20","40,000","0","21","2022","홍골로 82","202507~202707","신규","-","","","아파트"
"3874","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","전세","80.4990","202505","20","36,750","0","36","2015","대농로 55","202506~202706","갱신","사용","35,000","0","아파트"
"3875","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","월세","152.6520","202505","20","5,000","370","29","2010","대농로 17","202506~202706","신규","-","","","아파트"
"3876","충청북도 청주시 흥덕구 오송읍 연제리","726","0726","0000","모아미래도","전세","84.8683","202505","20","25,000","0","19","2010","오송생명3로 87","-","-","-","","","아파트"
"3877","충청북도 청주시 흥덕구 오송읍 연제리","726","0726","0000","모아미래도","전세","84.8683","202505","20","25,000","0","19","2010","오송생명3로 87","202506~202706","갱신","사용","25,000","0","아파트"
"3878","충청북도 청주시 흥덕구 복대동","3377","3377","0000","신영지웰","전세","84.8590","202505","19","36,000","0","2","2009","진재로103번길 37","202506~202706","신규","-","","","아파트"
"3879","충청북도 청주시 흥덕구 봉명동","1855","1855","0000","푸른","월세","44.1300","202505","19","500","55","2","1994","월명로 124","202507~202707","신규","-","","","아파트"
"3880","충청북도 청주시 흥덕구 봉명동","2934","2934","0000","청주SKVIEW자이","전세","84.9695","202505","19","41,000","0","11","2024","월명로 76","202508~202708","신규","-","","","아파트"
"3881","충청북도 청주시 흥덕구 봉명동","1831","1831","0000","HS포레","월세","35.7600","202505","19","2,000","75","25","2023","직지대로 609","202505~202705","신규","-","","","아파트"
"3882","충청북도 청주시 흥덕구 봉명동","2934","2934","0000","청주SKVIEW자이","전세","84.9695","202505","19","43,000","0","17","2024","월명로 76","202505~202705","신규","-","","","아파트"
"3883","충청북도 청주시 흥덕구 강내면 탑연리","322-1","0322","0001","선광한빛","전세","31.6400","202505","19","2,730","0","5","1996","태성탑연로 391-34","202506~202706","갱신","-","2,600","0","아파트"
"3884","충청북도 청주시 흥덕구 송절동","850","0850","0000","테크노폴리스우미린","전세","84.9361","202505","19","26,250","0","3","2018","송화로214번길 29","202505~202705","갱신","사용","25,000","0","아파트"
"3885","충청북도 청주시 흥덕구 송정동","140-41","0140","0041","청주산단1행복주택","월세","36.4600","202505","19","6,660","10","17","2025","대신로 142","202503~202705","갱신","-","4,360","23","아파트"
"3886","충청북도 청주시 흥덕구 송정동","140-41","0140","0041","청주산단1행복주택","월세","26.9500","202505","19","4,344","6","12","2025","대신로 142","202504~202705","갱신","-","2,844","15","아파트"
"3887","충청북도 청주시 흥덕구 송정동","140-41","0140","0041","청주산단1행복주택","월세","44.6800","202505","19","7,460","11","4","2025","대신로 142","202504~202705","갱신","-","4,860","26","아파트"
"3888","충청북도 청주시 흥덕구 송정동","140-41","0140","0041","청주산단1행복주택","월세","26.9500","202505","19","4,086","6","10","2025","대신로 142","202504~202705","갱신","-","2,686","14","아파트"
"3889","충청북도 청주시 흥덕구 오송읍 봉산리","1531","1531","0000","오송역대광로제비앙그랜드센텀","전세","84.9924","202505","19","25,500","0","18","2024","오송생명14로 283","202406~202606","신규","-","","","아파트"
"3890","충청북도 청주시 흥덕구 송정동","140-41","0140","0041","청주산단1행복주택","월세","26.9500","202505","19","4,344","6","12","2025","대신로 142","202504~202705","갱신","-","2,844","15","아파트"
"3891","충청북도 청주시 흥덕구 비하동","362","0362","0000","효성2차","월세","45.2800","202505","19","1,000","50","8","1997","2순환로1050번길 24","202505~202705","갱신","-","500","45","아파트"
"3892","충청북도 청주시 흥덕구 오송읍 연제리","726","0726","0000","모아미래도","월세","84.7627","202505","19","2,000","100","7","2010","오송생명3로 87","202506~202706","신규","-","","","아파트"
"3893","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","전세","99.1260","202505","19","49,000","0","25","2010","대농로 17","202507~202707","신규","-","","","아파트"
"3894","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","전세","124.8160","202505","19","52,000","0","32","2010","대농로 17","202506~202706","신규","-","","","아파트"
"3895","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","전세","124.8160","202505","19","52,000","0","32","2010","대농로 17","202505~202706","신규","-","","","아파트"
"3896","충청북도 청주시 흥덕구 가경동","2220","2220","0000","청주가경IPARK1차","전세","59.8100","202505","19","34,000","0","24","2019","서현로 66","202506~202706","갱신","-","26,000","0","아파트"
"3897","충청북도 청주시 흥덕구 가경동","1549","1549","0000","가경주공","월세","51.4900","202505","19","1,989","17","2","2002","경신로 9","202506~202705","갱신","-","1,900","16","아파트"
"3898","충청북도 청주시 흥덕구 봉명동","2043","2043","0000","백봉","월세","48.5000","202505","18","500","39","4","1992","백봉로224번길 7","202506~202706","신규","-","","","아파트"
"3899","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","전세","80.1350","202505","18","46,000","0","22","2015","대농로 55","202506~202706","신규","-","","","아파트"
"3900","충청북도 청주시 흥덕구 송절동","690","0690","0000","청주테크노폴리스지웰아파트","전세","84.9783","202505","18","26,250","0","11","2020","송화로108번길 42","202506~202706","갱신","사용","25,000","0","아파트"
"3901","충청북도 청주시 흥덕구 오송읍 연제리","726","0726","0000","모아미래도","전세","84.7627","202505","18","26,000","0","16","2010","오송생명3로 87","202507~202707","신규","-","","","아파트"
"3902","충청북도 청주시 흥덕구 강서동","498","0498","0000","경도펠리스","전세","40.5400","202505","18","7,000","0","6","2016","서현동로 21","202505~202705","신규","-","","","아파트"
"3903","충청북도 청주시 흥덕구 가경동","2220","2220","0000","청주가경IPARK1차","전세","59.8100","202505","18","34,000","0","20","2019","서현로 66","202506~202706","신규","-","","","아파트"
"3904","충청북도 청주시 흥덕구 송절동","851","0851","0000","청주테크노폴리스푸르지오","전세","84.9950","202505","18","38,000","0","10","2018","송화로214번길 7","202506~202706","신규","-","","","아파트"
"3905","충청북도 청주시 흥덕구 오송읍 연제리","726","0726","0000","모아미래도","전세","84.7627","202505","18","26,000","0","16","2010","오송생명3로 87","202507~202707","신규","-","","","아파트"
"3906","충청북도 청주시 흥덕구 오송읍 연제리","731","0731","0000","오송상록롯데캐슬","월세","84.9330","202505","18","2,000","95","13","2010","오송생명5로 202","202506~202706","신규","-","","","아파트"
"3907","충청북도 청주시 흥덕구 복대동","95-1","0095","0001","덕성","전세","22.6800","202505","18","2,315","0","12","1991","가로수로1379번길 83","202506~202706","갱신","-","2,205","0","아파트"
"3908","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","전세","80.1350","202505","18","46,000","0","22","2015","대농로 55","202506~202706","신규","-","","","아파트"
"3909","충청북도 청주시 흥덕구 옥산면 가락리","981","0981","0000","청주리버파크자이","전세","66.9520","202505","18","23,000","0","6","2019","오송가락로 1056","202508~202708","신규","-","","","아파트"
"3910","충청북도 청주시 흥덕구 봉명동","2043","2043","0000","백봉","전세","48.5000","202505","17","6,000","0","2","1992","백봉로224번길 7","202507~202707","신규","-","","","아파트"
"3911","충청북도 청주시 흥덕구 강서동","466","0466","0000","미소랑","월세","34.1700","202505","17","500","55","5","2014","가로수로1164번길 41-8","202507~202607","신규","-","","","아파트"
"3912","충청북도 청주시 흥덕구 강서동","583","0583","0000","가경아이파크5단지","전세","101.5539","202505","17","19,000","0","21","2023","서부로 1123","202506~202706","신규","-","","","아파트"
"3913","충청북도 청주시 흥덕구 가경동","1514","1514","0000","삼일원앙","전세","59.8500","202505","17","12,600","0","5","1997","가경로 100-20","202508~202708","신규","-","","","아파트"
"3914","충청북도 청주시 흥덕구 가경동","1511","1511","0000","대원","전세","59.9700","202505","17","15,000","0","4","1997","가경로 120","202506~202706","신규","-","","","아파트"
"3915","충청북도 청주시 흥덕구 가경동","1759","1759","0000","가로수마을호반베르디움","전세","84.9667","202505","17","32,000","0","10","2008","서현중로 47","202506~202706","신규","-","","","아파트"
"3916","충청북도 청주시 흥덕구 가경동","1759","1759","0000","가로수마을호반베르디움","전세","84.9848","202505","17","29,000","0","1","2008","서현중로 47","202507~202701","신규","-","","","아파트"
"3917","충청북도 청주시 흥덕구 가경동","1581","1581","0000","가경주공7단지","전세","84.9100","202505","17","25,000","0","13","2005","풍년로 40","202505~202705","신규","-","","","아파트"
"3918","충청북도 청주시 흥덕구 복대동","3405","3405","0000","더샵청주센트럴","전세","74.9900","202505","17","29,000","0","18","2025","복대로 220","202509~202709","신규","-","","","아파트"
"3919","충청북도 청주시 흥덕구 봉명동","795","0795","0000","IJFOCUS","월세","23.0356","202505","17","300","38","12","2017","1순환로 571","202505~202605","신규","-","","","아파트"
"3920","충청북도 청주시 흥덕구 옥산면 오산리","589-5","0589","0005","금정2","전세","59.9400","202505","17","7,000","0","14","1997","오송가락로 752","202507~202707","갱신","-","6,000","0","아파트"
"3921","충청북도 청주시 흥덕구 복대동","3098","3098","0000","하복대현대1","월세","134.2400","202505","17","3,000","120","10","1999","대신로10번길 16-3","202508~202708","신규","-","","","아파트"
"3922","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","전세","80.4990","202505","17","34,650","0","35","2015","대농로 55","-","-","-","","","아파트"
"3923","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","전세","80.4990","202505","17","34,650","0","35","2015","대농로 55","202507~202707","갱신","사용","33,000","0","아파트"
"3924","충청북도 청주시 흥덕구 복대동","3098","3098","0000","하복대현대1","전세","99.3300","202505","17","19,000","0","4","1999","대신로10번길 16-3","202505~202603","갱신","-","16,000","0","아파트"
"3925","충청북도 청주시 흥덕구 복대동","2459","2459","0000","두진하트리움","전세","59.9255","202505","17","16,600","0","8","1999","증안로 33","202505~202705","갱신","사용","17,000","0","아파트"
"3926","충청북도 청주시 흥덕구 운천동","676","0676","0000","형석","전세","39.6900","202505","17","5,300","0","5","1987","사운로 283","202506~202706","신규","-","","","아파트"
"3927","충청북도 청주시 흥덕구 옥산면 가락리","981","0981","0000","청주리버파크자이","월세","66.9520","202505","17","2,000","90","7","2019","오송가락로 1056","202506~202706","신규","-","","","아파트"
"3928","충청북도 청주시 흥덕구 옥산면 가락리","981","0981","0000","청주리버파크자이","월세","84.9630","202505","17","2,000","80","3","2019","오송가락로 1056","202508~202801","신규","-","","","아파트"
"3929","충청북도 청주시 흥덕구 옥산면 가락리","981","0981","0000","청주리버파크자이","전세","66.9520","202505","17","22,000","0","22","2019","오송가락로 1056","202507~202707","신규","-","","","아파트"
"3930","충청북도 청주시 흥덕구 비하동","300","0300","0000","효성아파트","월세","59.9000","202505","17","1,000","65","10","1995","2순환로1050번길 39","202507~202607","신규","-","","","아파트"
"3931","충청북도 청주시 흥덕구 비하동","824","0824","0000","서청주파크자이","전세","74.3861","202505","17","30,000","0","10","2019","2순환로 1106","202508~202708","신규","-","","","아파트"
"3932","충청북도 청주시 흥덕구 복대동","824-4","0824","0004","성광아파트","월세","79.1450","202505","17","5,000","30","4","1983","신율로 174","202506~202706","신규","-","","","아파트"
"3933","충청북도 청주시 흥덕구 복대동","2456","2456","0000","아름다운나날영조1","전세","59.3291","202505","17","15,000","0","1","2003","증안로 21","202506~202706","갱신","-","14,700","0","아파트"
"3934","충청북도 청주시 흥덕구 오송읍 연제리","731","0731","0000","오송상록롯데캐슬","전세","84.9490","202505","17","24,000","0","6","2010","오송생명5로 202","202507~202707","갱신","사용","23,000","0","아파트"
"3935","충청북도 청주시 흥덕구 오송읍 봉산리","1530","1530","0000","오송역서한이다음노블리스","전세","101.8879","202505","17","33,500","0","22","2025","오송생명14로 217","202508~202708","신규","-","","","아파트"
"3936","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","전세","59.9800","202505","17","25,000","0","3","2023","오송생명7로 151","-","-","-","","","아파트"
"3937","충청북도 청주시 흥덕구 오송읍 봉산리","1527","1527","0000","오송역동아라이크텐","월세","84.9919","202505","17","2,000","110","15","2020","오송생명14로 215","202506~202706","신규","-","","","아파트"
"3938","충청북도 청주시 흥덕구 오송읍 봉산리","1530","1530","0000","오송역서한이다음노블리스","월세","101.8879","202505","17","3,000","100","14","2025","오송생명14로 217","202506~202706","신규","-","","","아파트"
"3939","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","전세","59.9800","202505","17","25,000","0","3","2023","오송생명7로 151","202506~202706","신규","-","","","아파트"
"3940","충청북도 청주시 흥덕구 송절동","851","0851","0000","청주테크노폴리스푸르지오","월세","84.9950","202505","17","3,000","150","16","2018","송화로214번길 7","202508~202708","신규","-","","","아파트"
"3941","충청북도 청주시 흥덕구 복대동","993","0993","0000","덕일","전세","49.6100","202505","16","11,000","0","1","1989","복대로 149","202505~202605","신규","-","","","아파트"
"3942","충청북도 청주시 흥덕구 비하동","300","0300","0000","효성아파트","전세","45.3200","202505","16","8,900","0","12","1995","2순환로1050번길 13-14","202505~202606","갱신","-","8,900","0","아파트"
"3943","충청북도 청주시 흥덕구 비하동","300","0300","0000","효성아파트","전세","45.3200","202505","16","8,900","0","12","1995","2순환로1050번길 13-14","202505~202606","갱신","-","8,900","0","아파트"
"3944","충청북도 청주시 흥덕구 봉명동","1602","1602","0000","주공2","월세","53.8500","202505","16","500","35","1","1985","직지대로581번길 33-12","202505~202705","갱신","-","500","35","아파트"
"3945","충청북도 청주시 흥덕구 봉명동","757","0757","0000","하이젠시티","전세","42.8500","202505","16","11,000","0","18","2015","직지대로 636","202506~202706","신규","-","","","아파트"
"3946","충청북도 청주시 흥덕구 송정동","140-41","0140","0041","청주산단1행복주택","월세","36.4600","202505","16","2,024","27","10","2025","대신로 142","202503~202705","갱신","-","3,924","21","아파트"
"3947","충청북도 청주시 흥덕구 송정동","140-41","0140","0041","청주산단1행복주택","월세","44.6800","202505","16","7,460","11","20","2025","대신로 142","202503~202705","갱신","-","4,860","26","아파트"
"3948","충청북도 청주시 흥덕구 송정동","140-41","0140","0041","청주산단1행복주택","월세","26.9500","202505","16","4,344","6","7","2025","대신로 142","202504~202705","갱신","-","2,844","15","아파트"
"3949","충청북도 청주시 흥덕구 송정동","140-41","0140","0041","청주산단1행복주택","월세","36.4600","202505","16","6,024","9","9","2025","대신로 142","202503~202705","갱신","-","3,924","21","아파트"
"3950","충청북도 청주시 흥덕구 복대동","3403","3403","0000","청주복대2차두진하트리움아파트","전세","74.8923","202505","16","33,600","0","11","2018","대신로73번길 50","202508~202608","갱신","사용","32,000","0","아파트"
"3951","충청북도 청주시 흥덕구 강서동","473","0473","0000","경성하늘샵","월세","23.6000","202505","16","300","35","11","2013","가로수로1164번길 41-48","202505~202605","신규","-","","","아파트"
"3952","충청북도 청주시 흥덕구 옥산면 가락리","981","0981","0000","청주리버파크자이","월세","84.9880","202505","16","2,000","100","5","2019","오송가락로 1056","202506~202706","신규","-","","","아파트"
"3953","충청북도 청주시 흥덕구 옥산면 가락리","953","0953","0000","흥덕코오롱하늘채아파트","전세","84.9824","202505","16","19,000","0","12","2016","가락길 60","202506~202711","신규","-","","","아파트"
"3954","충청북도 청주시 흥덕구 가경동","2276","2276","0000","청주가경아이파크3단지","전세","84.8400","202505","16","45,000","0","19","2021","서현로 62","202506~202706","신규","-","","","아파트"
"3955","충청북도 청주시 흥덕구 가경동","1028","1028","0000","(1028-0)","월세","24.8300","202505","16","50","35","4","2013","풍년로193번길 26","202505~202511","신규","-","","","아파트"
"3956","충청북도 청주시 흥덕구 송정동","140-41","0140","0041","청주산단1행복주택","월세","26.9500","202505","16","586","20","5","2025","대신로 142","202503~202705","갱신","-","2,686","14","아파트"
"3957","충청북도 청주시 흥덕구 송정동","140-41","0140","0041","청주산단1행복주택","월세","26.9500","202505","16","4,344","6","13","2025","대신로 142","202503~202705","갱신","-","2,844","15","아파트"
"3958","충청북도 청주시 흥덕구 가경동","1028","1028","0000","(1028-0)","월세","24.1800","202505","16","50","35","4","2013","풍년로193번길 26","202505~202507","신규","-","","","아파트"
"3959","충청북도 청주시 흥덕구 강서동","482","0482","0000","강서베리굿2차","월세","26.8205","202505","16","500","50","11","2016","강서로 111","202507~202606","신규","-","","","아파트"
"3960","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","전세","80.1350","202505","16","45,000","0","45","2015","대농로 55","202506~202706","신규","-","","","아파트"
"3961","충청북도 청주시 흥덕구 봉명동","2934","2934","0000","청주SKVIEW자이","월세","84.9695","202505","16","5,000","150","14","2024","월명로 76","202506~202706","신규","-","","","아파트"
"3962","충청북도 청주시 흥덕구 봉명동","90-8","0090","0008","삼정아파트","월세","84.9700","202505","16","1,000","85","1","1989","1순환로512번길 32","202505~202605","신규","-","","","아파트"
"3963","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.9406","202505","16","15,270","0","17","2023","오송생명8로 178","202506~202706","갱신","-","15,270","0","아파트"
"3964","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.9406","202505","16","15,270","0","24","2023","오송생명8로 178","202508~202708","갱신","-","15,270","0","아파트"
"3965","충청북도 청주시 흥덕구 오송읍 봉산리","1527","1527","0000","오송역동아라이크텐","전세","84.9919","202505","16","24,000","0","10","2020","오송생명14로 215","202506~202706","신규","-","","","아파트"
"3966","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.8769","202505","16","15,270","0","23","2023","오송생명8로 178","202508~202708","갱신","사용","15,270","0","아파트"
"3967","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.9406","202505","16","15,270","0","21","2023","오송생명8로 178","202508~202708","갱신","사용","15,270","0","아파트"
"3968","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.8769","202505","16","15,270","0","7","2023","오송생명8로 178","202508~202708","갱신","사용","15,270","0","아파트"
"3969","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.9406","202505","16","15,270","0","22","2023","오송생명8로 178","202508~202708","갱신","사용","15,270","0","아파트"
"3970","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.9406","202505","16","15,270","0","7","2023","오송생명8로 178","202506~202706","갱신","사용","15,270","0","아파트"
"3971","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.9406","202505","16","15,270","0","5","2023","오송생명8로 178","202506~202706","갱신","사용","15,270","0","아파트"
