□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,,,,,,,,,,,,,,,,,,,
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,,,,
계약일자 : 2025-01-01 ~ 2025-11-06,,,,,,,,,,,,,,,,,,,
실거래구분 : 연립다세대(매매),,,,,,,,,,,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,,,,,,,,,,
시도 : 충청북도,,,,,,,,,,,,,,,,,,,
시군구 : 청주시 상당구,,,,,,,,,,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,,,,,,,,,,
면적 : 전체,,,,,,,,,,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,,,,,,,,,,
NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
229,충청북도 청주시 상당구 금천동,5-56,56,5,삼진3동,44.86,29,202403,6,"5,950",1,개인,개인,1990,중고개로273번길 48,-,직거래,-,24.03.14
230,충청북도 청주시 상당구 용담동,5-83,83,5,청우파스텔시티ABC,70.125,60.4583,202403,5,"17,500",4,개인,개인,2015,산성로 155,-,직거래,-,24.03.18
231,충청북도 청주시 상당구 남일면 효촌리,252-6,252,6,승한빌라,55.956,50.76,202403,4,"8,250",4,개인,개인,2014,효촌송암길 13-6,-,중개거래,충북 청주서원구,24.03.04
232,충청북도 청주시 상당구 남일면 쌍수리,336-16,336,16,스카이빌,63.34,92.9484,202403,1,"7,500",3,개인,개인,2013,쌍수관기길 11-5,-,중개거래,충북 청주시상당구,24.03.05
233,충청북도 청주시 상당구 영운동,8-84,84,8,청운,53.73,53.1,202402,28,"2,800",1,개인,개인,1984,수영로136번길 35,-,직거래,-,24.02.29
234,충청북도 청주시 상당구 방서동,3-95,95,3,리듬빌라,86.23,68,202402,27,"11,000",1,개인,개인,2001,무농정로2번길 66-18,-,직거래,-,24.02.27
235,충청북도 청주시 상당구 남일면 송암리,413,413,0,송암빌라,81.176,137.729,202402,26,"10,800",2,개인,개인,2000,효촌송암길 95,-,직거래,-,24.03.21
236,충청북도 청주시 상당구 탑동,252-10,252,10,연화하우스A동,48.51,50.61,202402,25,"5,150",3,개인,개인,2005,탑동로39번길 9,-,중개거래,충북 청주시상당구,24.05.24
237,충청북도 청주시 상당구 용암동,429-2,429,2,삼진동산빌리지,121.59,208.626,202402,22,"24,700",3,개인,개인,1998,월평로253번길 110,-,중개거래,충북 청주시상당구,24.05.09
238,충청북도 청주시 상당구 남일면 효촌리,32,32,0,주원애뜰2차101동102동,73.19,72.344,202402,21,"13,000",4,개인,개인,2014,효촌송정1길 22-12,-,중개거래,충북 청주시상당구,24.03.22
239,충청북도 청주시 상당구 남일면 쌍수리,450,450,0,(450-0),73.705,125.107,202402,19,"18,000",3,법인,개인,2018,쌍수관기길 20-11,-,직거래,-,24.02.20
240,충청북도 청주시 상당구 영운동,110-7,110,7,샤인하우스B동,51.81,42,202402,19,"6,900",5,개인,개인,2012,단재로121번길 26-7,20240611,중개거래,충북 청주시상당구,-
241,충청북도 청주시 상당구 문의면 미천리,231-10,231,10,행복빌라,76.81,50.125,202402,16,"9,300",2,개인,개인,2003,문의시내1길 27-1,-,직거래,-,24.02.29
242,충청북도 청주시 상당구 용담동,197-5,197,5,산호빌라,42.57,32.2593,202402,16,"4,550",3,개인,개인,2005,용담로115번길 73-1,-,중개거래,충북 청주시상당구,24.05.02
243,충청북도 청주시 상당구 용담동,1-87,87,1,로즈웰,59.2093,99.0286,202402,14,"18,500",4,개인,법인,2012,명암로 7-36,-,중개거래,충북 청주시청원구,24.03.29
244,충청북도 청주시 상당구 탑동,4-94,94,4,삼원빌라,77.47,56.2,202402,13,"11,000",1,개인,개인,2003,탑동로32번길 23,-,직거래,-,24.02.14
245,충청북도 청주시 상당구 용암동,429-2,429,2,삼진동산빌리지,121.59,208.626,202402,13,"26,000",2,개인,개인,1998,월평로253번길 110,-,중개거래,충북 청주시상당구,24.04.16
246,충청북도 청주시 상당구 미원면 미원리,289-1,289,1,영남,70.765,74.3753,202402,8,"11,000",4,개인,개인,2012,단재로 2486,-,직거래,-,24.02.23
247,충청북도 청주시 상당구 미원면 내산리,120,120,0,"내산빌리지(A,B,C)",69.65,78.29,202402,7,"8,400",4,개인,개인,2013,내산길 18,-,직거래,-,24.02.29
248,충청북도 청주시 상당구 영운동,187-11,187,11,현대빌라나동,45.98,34.49,202402,3,"5,000",1,개인,개인,1991,무심동로 118-8,-,중개거래,충북 청주상당구,24.02.05
249,충청북도 청주시 상당구 금천동,9-54,54,9,금천동정원쉐르빌,84.74,68.327,202402,2,"20,000",3,개인,개인,2016,꽃산동로8번길 30,-,중개거래,충북 청주시상당구,24.03.05
250,충청북도 청주시 상당구 금천동,5-52,52,5,"정원쉐르빌(A,B,C동)",69.3562,54.49,202401,27,"13,400",3,개인,개인,2014,꽃산동로 4-17,-,중개거래,충북 청주시상당구,24.03.21
251,충청북도 청주시 상당구 금천동,58,58,0,금성빌라,47.79,51.5,202401,27,"4,050",1,개인,개인,1989,꽃산동로8번길 38,-,중개거래,충북 청주상당구,24.01.29
252,충청북도 청주시 상당구 남일면 쌍수리,450,450,0,(450-0),73.705,125.107,202401,23,"16,700",2,개인,법인,2018,쌍수관기길 20-11,-,직거래,-,24.02.13
253,충청북도 청주시 상당구 용담동,3-97,97,3,용담,44.3,68,202401,23,"3,950",2,개인,개인,1980,교동로139번길 43,-,직거래,-,24.01.23
254,충청북도 청주시 상당구 탑동,92-167,92,167,탑동,57.6,57.1,202401,22,"4,500",3,개인,개인,1984,산성로77번가길 75,-,직거래,-,24.01.22
255,충청북도 청주시 상당구 용담동,3-97,97,3,용담,44.3,68,202401,22,"2,500",2,개인,개인,1980,교동로139번길 43,-,중개거래,충북 청주흥덕구,24.01.29
256,충청북도 청주시 상당구 남일면 효촌리,45-63,45,63,한림다동,56.52,36.75,202401,17,"6,000",2,개인,개인,1991,효촌송정1길 44,-,직거래,-,24.01.18
257,충청북도 청주시 상당구 남일면 효촌리,201-4,201,4,극동빌라,58.92,57.79,202401,4,"7,000",4,개인,개인,1991,효촌송암1길 7,-,직거래,-,24.01.05
258,충청북도 청주시 상당구 남일면 효촌리,251-31,251,31,유진A동,42.66,27.23,202401,4,"4,300",3,개인,개인,1990,효촌송암길 7-11,20240116,직거래,-,-
,충청북도 청주시 상당구 남일면 효촌리,43-13,43,13,한일태양D동,68,40.34,202312,29,"5,150",4,-,-,1996,효촌송정1길 40,-,중개거래,충북 청주서원구,-
,충청북도 청주시 상당구 영운동,210-6,210,6,은하연립주택,56.25,49.01,202312,23,"6,300",3,-,-,1983,영운천로 15,-,중개거래,충북 청주시 상당구,-
,충청북도 청주시 상당구 금천동,211,211,0,세진,55.2,65.73,202312,21,"3,200",3,-,-,1985,수영로245번길 16,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 문의면 미천리,114-29,114,29,대명가동,58.5,37,202312,21,"4,000",1,-,-,1994,문의시내2길 11,-,직거래,-,-
,충청북도 청주시 상당구 미원면 미원리,572-12,572,12,수진A동,51.95,44.4375,202312,19,"5,000",1,-,-,1991,미원초정로 13,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 쌍수리,450,450,0,(450-0),73.515,124.786,202312,18,"15,200",1,-,-,2018,쌍수관기길 20-11,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 영운동,66-34,66,34,전원빌라나동,45.65,56.33,202312,16,"3,500",3,-,-,1990,수영로156번길 45-5,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 문의면 미천리,231-10,231,10,행복빌라,76.81,50.125,202312,13,"10,000",3,-,-,2003,문의시내1길 27-1,-,직거래,-,-
,충청북도 청주시 상당구 용담동,89-26,89,26,아진빌,59.41,68.25,202312,11,"17,000",3,-,-,2014,명암로 7-39,-,직거래,-,-
,충청북도 청주시 상당구 남일면 효촌리,201-4,201,4,극동빌라,58.92,57.79,202312,10,"3,600",3,-,-,1991,효촌송암1길 7,-,직거래,-,-
,충청북도 청주시 상당구 대성동,Jan-88,88,1,대성,53.62,102.6,202312,1,"3,500",1,-,-,1986,대성로122번길 56,20231228,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 효촌리,32-24,32,24,주원애뜰3차101동102동,81.775,72.18,202311,29,"13,700",3,-,-,2014,효촌송정1길 22-8,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 영동,47-45,47,45,은하수B,81.78,56.41,202311,27,"11,000",1,-,-,2012,중앙로61번길 39-6,-,중개거래,충북 청주시상당구,-
,충청북도 청주시 상당구 용암동,429-2,429,2,삼진동산빌리지,121.59,208.626,202311,24,"24,500",3,-,-,1998,월평로253번길 110,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 문의면 미천리,114-61,114,61,(114-61),40.29,40.636,202311,23,"12,200",2,-,-,2023,문의시내2길 20-3,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 쌍수리,450,450,0,(450-0),73.705,125.107,202311,17,"17,500",2,-,-,2018,쌍수관기길 20-11,-,직거래,-,-
,충청북도 청주시 상당구 탑동,95-22,95,22,트라움빌라A동,82.56,72.23,202311,10,"10,000",3,-,-,2014,산성로37번길 13,-,직거래,-,-
,충청북도 청주시 상당구 탑동,95-22,95,22,트라움빌라A동,82.56,72.22,202311,7,"11,000",2,-,-,2014,산성로37번길 13,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 문의면 미천리,114-5,114,5,대명빌라(114-5),55.1,35,202311,6,"3,800",3,-,-,1992,문의시내2길 9-15,-,직거래,-,-
,충청북도 청주시 상당구 남일면 효촌리,251-32,251,32,유진D동,39.2,35.75,202311,2,"4,300",3,-,-,1990,효촌송암길 7-11,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 영운동,Aug-84,84,8,청운,44.73,51.3344,202311,1,"3,100",1,-,-,1984,수영로136번길 35,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 방서동,100-5,100,5,참좋은빌라B동,75.62,54.12,202310,31,"10,500",3,-,-,2004,단재로293번길 40-15,-,직거래,-,-
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,71.2074,119.0957,202310,31,"21,000",2,-,-,2012,명암로 7-36,-,중개거래,충북 청주시상당구,-
,충청북도 청주시 상당구 탑동,92-167,92,167,탑동,57.6,57.1,202310,26,"5,000",1,-,-,1984,산성로77번가길 75,-,중개거래,충북 청주서원구,-
,충청북도 청주시 상당구 대성동,Jan-88,88,1,대성,52.93,102.6,202310,24,"3,900",2,-,-,1986,대성로122번길 56,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 용암동,429-2,429,2,삼진동산빌리지,121.59,208.626,202310,22,"23,000",1,-,-,1998,월평로253번길 110,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 금천동,107,107,0,금천,53.22,82.9375,202310,19,"5,500",1,-,-,1985,쇠내로113번길 24,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 효촌리,Jan-37,37,1,하은하이츠빌라,58.523,34.128,202310,18,"6,500",2,-,-,1999,효촌송정3길 26-1,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 영운동,181-4,181,4,천수빌,101.25,92.22,202310,18,"15,000",4,-,-,2008,무심동로 120,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 탑동,Apr-94,94,4,삼원빌라,77.47,56.3,202310,14,"9,200",3,-,-,2003,탑동로32번길 23,-,중개거래,충북 청주청원구,-
,충청북도 청주시 상당구 금천동,183-15,183,15,남양주택,53.73,59.37,202310,12,"5,000",3,-,-,1986,중고개로337번길 117-5,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 영운동,134-1,134,1,청남연립주택,53.9,85.6872,202310,6,"5,400",1,-,-,1986,단재로77번길 20,-,직거래,-,-
,충청북도 청주시 상당구 탑동,95-21,95,21,트라움빌라비동,84.855,67.6248,202310,5,"12,200",4,-,-,2013,산성로37번길 19,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 석교동,20-19,20,19,석교빌라A동,45.72,38.65,202309,24,"5,200",1,-,-,1989,영운로 109-24,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 송암리,416-1,416,1,송암해든마루,84.98,126.122,202309,21,"14,000",1,-,-,2017,효촌송암길 75,-,직거래,-,-
,충청북도 청주시 상당구 영운동,66-34,66,34,전원빌라나동,45.65,56.33,202309,19,"4,850",1,-,-,1990,수영로156번길 45-5,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 영운동,210-6,210,6,은하연립주택,56.25,48.9957,202309,12,"5,500",2,-,-,1983,영운천로 15,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 북문로3가,Jun-66,66,6,성신빌라,59.76,34.137,202309,11,"8,000",4,-,-,1993,상당로143번길 34-15,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남주동,23,23,0,청수,44.07,21.4162,202309,11,"6,600",1,-,-,1979,남사로112번길 38-2,-,중개거래,충북 청주서원구,-
,충청북도 청주시 상당구 남일면 효촌리,202-25,202,25,태형C동,109.67,85,202309,10,"6,500",3,-,-,1987,효촌송암1길 28,-,직거래,-,-
,충청북도 청주시 상당구 영운동,187-14,187,14,현대빌라다동,45.98,42.96,202309,5,"4,350",1,-,-,1991,무심동로 118-4,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 용담동,156-10,156,10,삼부빌라(156-10),57.36,43.5,202308,29,"4,900",2,-,-,1993,교동로 136-1,-,직거래,-,-
,충청북도 청주시 상당구 수동,Sep-81,81,9,수암골올레하우스,38.19,31.1186,202308,26,"8,800",3,-,-,2016,수동로 39,-,중개거래,충북 청주상당구 충북 청주서원구,-
,충청북도 청주시 상당구 영운동,187-14,187,14,현대빌라다동,45.42,42.44,202308,26,"4,900",1,-,-,1991,무심동로 118-4,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 효촌리,Jan-37,37,1,하은하이츠빌라,64.462,37.592,202308,14,"6,300",1,-,-,1999,효촌송정3길 26-1,-,중개거래,충북 청주청원구,-
,충청북도 청주시 상당구 남일면 효촌리,32,32,0,주원애뜰2차101동102동,74.34,73.48,202308,9,"12,500",2,-,-,2014,효촌송정1길 22-12,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 대성동,Jan-88,88,1,대성,51.68,102.6,202308,1,"5,000",2,-,-,1986,대성로122번길 56,-,직거래,-,-
,충청북도 청주시 상당구 문의면 미천리,114-4,114,4,대청타운하우스,71.18,89.8245,202308,1,"12,900",1,-,-,2008,대청호반로 840,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,71.2074,119.0957,202307,29,"18,600",1,-,-,2012,명암로 7-36,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 탑동,252-10,252,10,연화하우스A동,48.51,50.61,202307,24,"5,000",2,-,-,2005,탑동로39번길 9,-,직거래,-,-
,충청북도 청주시 상당구 영운동,210-6,210,6,은하연립주택,56.25,48.9957,202307,22,"6,300",3,-,-,1983,영운천로 15,-,중개거래,충북 청주상당구 충북 청주서원구,-
,충청북도 청주시 상당구 가덕면 인차리,392-6,392,6,태양빌라,82.17,74.0154,202307,20,"5,800",3,-,-,1996,상장인차로 558,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 영운동,210-6,210,6,은하연립주택,56.25,48.9957,202307,19,"6,300",3,-,-,1983,영운천로 15,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 대성동,101-5,101,5,삼우빌라,115.17,82.4719,202307,16,"16,250",3,-,-,1992,대성로122번길 46-4,-,직거래,-,-
,충청북도 청주시 상당구 남일면 송암리,413,413,0,송암빌라,131.172,222.5542,202307,15,"18,300",4,-,-,2000,효촌송암길 95,-,중개거래,충북 청주상당구 충북 청주청원구,-
,충청북도 청주시 상당구 문의면 미천리,114-61,114,61,(114-61),40.29,40.636,202307,10,"15,000",4,-,-,2023,문의시내2길 20-3,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 금천동,177-10,177,10,한양빌라,36.48,23.72,202307,8,"4,400",3,-,-,1989,산성로16번길 60,-,직거래,-,-
,충청북도 청주시 상당구 문의면 미천리,114-46,114,46,대명빌라(114-46),49.32,55.33,202307,4,"6,000",1,-,-,1990,문의시내2길 19-5,-,직거래,-,-
,충청북도 청주시 상당구 대성동,120-10,120,10,영일빌라,53.6,38.79,202307,3,"4,300",2,-,-,1991,당고개로 18,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 용암동,429-2,429,2,삼진동산빌리지,203.675,349.472,202306,30,"41,000",1,-,-,1998,월평로253번길 110,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 용암동,429-2,429,2,삼진동산빌리지,121.59,208.626,202306,25,"22,000",1,-,-,1998,월평로253번길 110,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 용암동,429-2,429,2,삼진동산빌리지,203.675,349.472,202306,20,"36,000",3,-,-,1998,월평로253번길 110,-,직거래,-,-
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,53.5712,89.5988,202306,17,"15,000",3,-,-,2012,명암로 7-36,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 금천동,Jun-56,56,6,어울림B동,69.92,61.125,202306,15,"10,000",2,-,-,2006,수영로246번길 29-1,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 수동,Sep-81,81,9,수암골올레하우스,56.22,45.8101,202306,13,"8,500",2,-,-,2016,수동로 39,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 고은리,419-21,419,21,두산센트로,128.436,199.625,202306,13,"45,000",3,-,-,2022,고은두산로 19-10,-,직거래,-,-
,충청북도 청주시 상당구 남일면 송암리,416-1,416,1,송암해든마루,84.74,125.753,202306,8,"10,700",1,-,-,2017,효촌송암길 75,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 대성동,120-10,120,10,영일빌라,56.16,40.64,202305,27,"3,900",3,-,-,1991,당고개로 18,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 효촌리,32-24,32,24,주원애뜰3차101동102동,74.545,65.81,202305,26,"12,500",3,-,-,2014,효촌송정1길 22-8,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 영운동,152-20,152,20,삼우연립주택,97.32,56.48,202305,24,"5,500",2,-,-,1984,무심동로 184-3,20230626,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 영운동,152-20,152,20,삼우연립주택,97.32,56.48,202305,24,"5,500",2,-,-,1984,무심동로 184-3,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 문의면 미천리,114-70,114,70,보광빌라,77.72,54.72,202305,24,"7,900",2,-,-,1994,문의시내2길 20-7,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 효촌리,244-1,244,1,일송빌라,27.8,24.25,202305,24,"2,000",2,-,-,1998,효촌송암길 18-26,-,직거래,-,-
,충청북도 청주시 상당구 용담동,89-26,89,26,아진빌,59.41,68.25,202305,20,"15,000",3,-,-,2014,명암로 7-39,20230925,중개거래,대전 유성구,-
,충청북도 청주시 상당구 금천동,177-20,177,20,충도나동,38.61,36.68,202305,19,"3,750",3,-,-,1989,쇠내로73번길 9-1,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 탑동,05월 11일,5,11,삼일(5-11),57.71,56,202305,18,"4,000",1,-,-,1980,중고개로 374,-,직거래,-,-
,충청북도 청주시 상당구 탑동,252-1,252,1,연화하우스B동,48.51,50.166,202305,8,"5,900",2,-,-,2005,탑동로39번길 11,-,직거래,-,-
,충청북도 청주시 상당구 남일면 쌍수리,450,450,0,(450-0),73.705,125.107,202305,7,"16,600",4,-,-,2018,쌍수관기길 20-11,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 문의면 미천리,114-4,114,4,대청타운하우스,71.26,89.9255,202305,5,"14,750",1,-,-,2008,대청호반로 840,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 효촌리,32,32,0,주원애뜰2차101동102동,74.34,73.48,202305,3,"13,000",2,-,-,2014,효촌송정1길 22-12,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 금천동,May-52,52,5,"정원쉐르빌(A,B,C동)",69.3562,54.49,202305,2,"15,000",3,-,-,2014,꽃산동로 4-17,-,직거래,-,-
,충청북도 청주시 상당구 금천동,Apr-47,47,4,루시드빌A동,69.3,42.5,202305,1,"12,000",2,-,-,2015,중고개로 287-15,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 효촌리,Jan-43,43,1,한일태양A동B동,84.605,74.52,202304,29,"6,700",2,-,-,1997,효촌송정1길 40,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 금천동,Apr-46,46,4,동부맨션(46-4),84.82,56.6875,202304,26,"13,500",5,-,-,2005,중고개로273번길 36,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 석교동,20-19,20,19,석교빌라A동,45.72,38.65,202304,26,"6,000",1,-,-,1989,영운로 109-24,-,직거래,-,-
,충청북도 청주시 상당구 탑동,92-167,92,167,탑동,57.87,57.1,202304,18,"5,500",1,-,-,1984,산성로77번가길 75,-,직거래,-,-
,충청북도 청주시 상당구 영운동,210-6,210,6,은하연립주택,56.25,48.9957,202304,14,"6,300",1,-,-,1983,영운천로 15,-,직거래,-,-
,충청북도 청주시 상당구 용담동,Feb-87,87,2,청우테라스하우스,84.48,119.41,202304,14,"27,000",1,-,-,2016,명암로 13-1,20230808,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 송암리,416-1,416,1,송암해든마루,84.98,126.122,202304,9,"16,930",4,-,-,2017,효촌송암길 75,-,중개거래,충북 청주시 상당구,-
,충청북도 청주시 상당구 금천동,107,107,0,금천,60.48,82.9375,202304,6,"5,500",1,-,-,1985,쇠내로113번길 24,-,직거래,-,-
,충청북도 청주시 상당구 남일면 효촌리,Nov-35,35,11,주원애뜰101동,70.8238,64.2925,202304,3,"12,000",4,-,-,2013,효촌송정1길 30,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 금천동,183-15,183,15,남양주택,53.73,59.37,202304,1,"5,300",1,-,-,1986,중고개로337번길 117-5,-,중개거래,충북 청주흥덕구,-
,충청북도 청주시 상당구 문의면 미천리,114-61,114,61,(114-61),73.4,74.032,202303,31,"25,000",4,-,-,2023,문의시내2길 20-3,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 문의면 미천리,228-93,228,93,초원빌라,69.44,69,202303,25,"12,500",2,-,-,2011,문의시내1길 5,-,중개거래,충북 청주시 상당구,-
,충청북도 청주시 상당구 문의면 미천리,114-171,114,171,겨울빌,72.22,69.6471,202303,24,"16,000",1,-,-,2017,대청호반로 836-3,-,직거래,-,-
,충청북도 청주시 상당구 남일면 송암리,416-1,416,1,송암해든마루,84.98,126.122,202303,23,"10,700",1,-,-,2017,효촌송암길 75,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 효촌리,Nov-35,35,11,주원애뜰101동,70.8238,64.2925,202303,21,"11,000",3,-,-,2013,효촌송정1길 30,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 금천동,56-14,56,14,어울림A동,69.92,58.625,202303,18,"11,500",5,-,-,2006,중고개로273번길 52,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 용담동,May-83,83,5,청우파스텔시티ABC,70.125,60.4583,202303,7,"17,500",5,-,-,2015,산성로 155,-,직거래,-,-
,충청북도 청주시 상당구 남일면 송암리,416-1,416,1,송암해든마루,84.98,126.122,202303,4,"12,200",3,-,-,2017,효촌송암길 75,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 영운동,Aug-84,84,8,청운,53.73,51.3344,202303,3,"3,900",3,-,-,1984,수영로136번길 35,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 효촌리,Jan-37,37,1,하은하이츠빌라,42.78,24.948,202303,3,"4,200",1,-,-,1999,효촌송정3길 26-1,-,직거래,-,-
,충청북도 청주시 상당구 남일면 쌍수리,450,450,0,(450-0),73.515,124.786,202303,2,"14,000",3,-,-,2018,쌍수관기길 20-11,-,직거래,-,-
,충청북도 청주시 상당구 문의면 미천리,114-30,114,30,대명나동,56.04,34.94,202302,25,"5,500",4,-,-,1994,문의시내2길 11,-,직거래,-,-
,충청북도 청주시 상당구 남일면 송암리,413,413,0,송암빌라,81.176,137.729,202302,21,"10,500",1,-,-,2000,효촌송암길 95,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,71.2074,119.0957,202302,20,"19,000",3,-,-,2012,명암로 7-36,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 효촌리,Feb-49,49,2,백두A동,47.6,43.1476,202302,18,"4,700",1,-,-,1990,효덕길 9,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 쌍수리,450,450,0,(450-0),73.515,124.786,202302,17,"14,000",4,-,-,2018,쌍수관기길 20-11,-,직거래,-,-
,충청북도 청주시 상당구 금천동,211,211,0,세진,55.2,65.73,202302,17,"4,500",3,-,-,1985,수영로245번길 16,-,직거래,-,-
,충청북도 청주시 상당구 영운동,66-34,66,34,전원빌라나동,45.72,56.34,202302,17,"4,850",2,-,-,1990,수영로156번길 45-5,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 효촌리,Jan-37,37,1,하은하이츠빌라,50.092,34.46,202302,16,"6,300",4,-,-,1999,효촌송정3길 26-1,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 남일면 효촌리,08월 15일,15,8,한진2동,49.21,42.495,202302,15,"4,800",3,-,-,1991,효촌송암길 31,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 용담동,144,144,0,금석빌라,127.47,82.302,202302,3,"8,500",2,-,-,1993,용담로139번길 8,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 석교동,126-4,126,4,우남캐슬,51.33,34.52,202302,2,"13,000",5,-,-,2014,대성로21번길 7,-,중개거래,충북 청주상당구,-
,충청북도 청주시 상당구 용담동,May-83,83,5,청우파스텔시티ABC,70.125,60.4583,202302,2,"17,000",3,-,-,2015,산성로 155,-,직거래,-,-
,충청북도 청주시 상당구 미원면 내산리,120,120,0,"내산빌리지(A,B,C)",69.65,78.29,202302,1,"8,000",2,-,-,2013,내산길 18,-,직거래,-,-
,충청북도 청주시 상당구 용담동,Aug-83,83,8,청우파스텔시티D,60.88,44.0904,202301,31,"11,800",5,-,-,2015,산성로 153,-,중개거래,충북 청주흥덕구,-
,충청북도 청주시 상당구 금천동,120-2,120,2,금남,49.14,56.381,202301,31,"4,385",3,-,-,1985,쇠내로126번길 16,-,중개거래,충북 청주상당구,-
